Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
24,Thonny Anderson,br BRA,MF,Coritiba,24,1997,8.1,25,17,6,14,5,12,29,41.4,17,9,4,5,5,30,9,0,Matches
25,André,br BRA,MF,Fluminense,20,2001,33.5,55,38,22,30,3,24,59,40.7,35,36,12,24,36,91,20,1,Matches
26,André,br BRA,FW,Cuiabá,31,1990,8.1,4,4,1,3,0,0,8,0.0,8,6,0,6,3,7,4,0,Matches
27,Andrey,br BRA,MF,Avaí,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
28,Ângelo,br BRA,"FW,MF",Santos,17,2004,17.0,14,6,3,6,5,3,10,30.0,7,18,0,18,6,20,6,0,Matches
29,Brayan Angulo,ec ECU,"FW,MF",Santos,26,1995,5.3,4,2,2,2,0,1,6,16.7,5,6,1,5,1,5,4,0,Matches
30,Apodi,br BRA,"MF,FW",Goiás,35,1986,10.1,13,5,9,2,2,5,12,41.7,7,7,3,4,4,17,8,0,Matches
31,Guilherme Arana,br BRA,DF,Atlético Mineiro,24,1997,19.1,22,16,13,7,2,9,16,56.3,7,15,6,9,10,32,25,0,Matches
32,Willian Arão,br BRA,"MF,DF",Flamengo,29,1992,10.2,11,4,7,2,2,7,14,50.0,7,13,10,3,17,28,19,1,Matches
33,Michel Araujo,uy URU,"FW,MF",Fluminense,25,1996,0.9,5,3,2,2,1,2,4,50.0,2,2,0,2,0,5,0,0,Matches
34,Robert Arboleda,ec ECU,DF,São Paulo,30,1991,8.0,8,6,6,2,0,6,7,85.7,1,10,7,3,6,14,52,0,Matches
35,Jhon Arias,co COL,"FW,MF",Fluminense,24,1997,29.6,48,31,14,19,15,21,41,51.2,20,33,2,31,7,55,19,0,Matches
36,Arthur,br BRA,"MF,DF",América (MG),18,2003,2.0,5,3,2,2,1,1,9,11.1,8,4,1,3,1,6,7,0,Matches
37,Arthur,br BRA,FW,Corinthians,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
38,Artur,br BRA,"FW,MF",RB Bragantino,23,1998,31.0,29,18,12,11,6,13,34,38.2,21,32,8,24,15,44,16,0,Matches
39,Eduard Atuesta,co COL,MF,Palmeiras,24,1997,7.3,12,7,4,7,1,3,17,17.6,14,10,1,9,10,22,2,0,Matches
40,Felipe Augusto,br BRA,FW,Corinthians,17,2004,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,Matches
41,Leo Augusto Pereira,br BRA,"FW,MF",Atl Goianiense,21,2000,12.6,24,16,9,12,3,8,29,27.6,21,17,2,15,10,34,5,0,Matches
42,Renato Augusto,br BRA,MF,Corinthians,33,1988,15.6,30,15,10,11,9,10,24,41.7,14,13,1,12,14,44,9,1,Matches
43,Auremir,br BRA,MF,Goiás,30,1991,16.4,46,29,31,15,0,13,26,50.0,13,14,7,7,26,72,27,0,Matches
44,Auro,br BRA,DF,Santos,26,1996,4.3,9,6,5,3,1,5,10,50.0,5,3,1,2,3,12,11,0,Matches
45,Danilo Avelar,br BRA,DF,América (MG),32,1989,9.6,11,8,7,3,1,5,14,35.7,9,11,4,7,16,27,36,1,Matches
46,Felipe Azevedo,br BRA,"MF,FW",América (MG),35,1987,25.3,36,18,14,13,9,12,40,30.0,28,31,2,29,14,50,23,1,Matches
47,Matheus Babi,br BRA,"FW,MF",Ath Paranaense,24,1997,0.9,1,1,0,0,1,0,0,,0,0,0,0,0,1,3,0,Matches
48,Fabrício Baiano,br BRA,"FW,MF",Fortaleza,29,1992,0.6,5,2,2,3,0,1,2,50.0,1,0,0,0,1,6,4,0,Matches
49,Fabián Balbuena,py PAR,DF,Corinthians,30,1991,12.0,15,11,12,3,0,6,14,42.9,8,12,10,2,12,27,58,0,Matches
50,Robson Bambu,br BRA,DF,Corinthians,24,1997,4.4,10,7,6,4,0,6,11,54.5,5,5,2,3,8,18,27,0,Matches
51,Léo Baptistão,br BRA,"FW,MF",Santos,29,1992,12.6,20,9,5,10,5,8,25,32.0,17,13,3,10,7,27,17,0,Matches
52,Gabriel Baralhas,br BRA,MF,Atl Goianiense,23,1998,24.0,52,37,26,21,5,19,59,32.2,40,30,10,20,35,87,29,0,Matches
53,Danilo Barbosa,br BRA,MF,Botafogo (RJ),25,1996,1.8,4,3,0,3,1,4,5,80.0,1,6,4,2,5,9,8,0,Matches
54,Gabriel Barbosa,br BRA,FW,Flamengo,25,1996,22.7,10,5,2,5,3,5,18,27.8,13,0,0,0,2,12,2,0,Matches
55,Lucas Barbosa,br BRA,"FW,MF",Santos,20,2001,8.6,40,19,14,20,6,15,40,37.5,25,21,3,18,10,50,10,0,Matches
56,Danilo Barcelos,br BRA,"DF,MF",Goiás,30,1991,11.4,20,17,13,5,2,8,20,40.0,12,12,5,7,11,31,28,0,Matches
57,Leandro Barcia,uy URU,FW,Atl Goianiense,29,1992,0.3,2,2,1,1,0,2,3,66.7,1,0,0,0,2,4,1,0,Matches
58,Barreto,br BRA,MF,Botafogo (RJ),26,1995,0.3,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,0,0,Matches
59,Fellipe Bastos,br BRA,MF,Goiás,31,1990,9.6,23,11,6,14,3,9,28,32.1,19,15,2,13,11,34,24,0,Matches
60,Ramiro Benetti,br BRA,"MF,FW",Corinthians,28,1993,6.1,13,7,5,7,1,4,8,50.0,4,9,1,8,6,19,5,0,Matches
61,Martín Benítez,ar ARG,MF,América (MG),27,1994,8.4,7,6,2,2,3,3,11,27.3,8,12,1,11,5,12,7,0,Matches
62,Bento,br BRA,GK,Ath Paranaense,22,1999,33.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,11,2,Matches
63,Lucas Beraldo,br BRA,DF,São Paulo,18,2003,1.4,4,4,4,0,0,2,4,50.0,2,0,0,0,2,6,6,0,Matches
64,Pedro Bicalho,br BRA,MF,Palmeiras,20,2001,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
65,Biro,br BRA,FW,Corinthians,17,2004,1.2,5,2,1,2,2,2,5,40.0,3,2,0,2,0,5,0,0,Matches
66,Guilherme Biro,br BRA,DF,Coritiba,21,2000,8.2,15,12,11,3,1,8,12,66.7,4,5,1,4,14,29,19,0,Matches
67,Guilherme Bissoli,br BRA,FW,Avaí,24,1998,27.1,22,14,3,9,10,10,35,28.6,25,21,2,19,13,35,23,0,Matches
68,Marcelo Boeck,br BRA,GK,Fortaleza,37,1984,13.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,Matches
69,Vinícius Boff,br BRA,MF,Cuiabá,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
70,Paulinho Bóia,br BRA,"FW,MF",América (MG),23,1998,3.2,3,1,0,2,1,1,2,50.0,1,2,0,2,0,3,1,0,Matches
71,Daniel Borges,br BRA,DF,Botafogo (RJ),28,1993,20.8,38,18,27,11,0,20,43,46.5,23,13,3,10,17,55,45,0,Matches
72,Douglas Borges,br BRA,GK,Botafogo (RJ),31,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
73,Marllon Borges,br BRA,DF,Cuiabá,29,1992,33.4,58,31,42,16,0,25,42,59.5,17,44,29,15,35,93,145,1,Matches
74,Gabriel Boschilia,br BRA,"MF,FW",Internacional,25,1996,0.6,1,1,0,1,0,0,4,0.0,4,1,0,1,0,1,1,0,Matches
75,Gabriel Boschilia,br BRA,MF,Coritiba,25,1996,5.3,6,3,3,1,2,3,11,27.3,8,3,2,1,6,12,2,0,Matches
76,Lucas Braga,br BRA,"FW,MF",Santos,25,1996,23.1,23,19,10,7,6,11,24,45.8,13,19,2,17,15,38,21,0,Matches
77,David Braz,br BRA,DF,Fluminense,34,1987,7.9,9,5,7,2,0,5,8,62.5,3,8,5,3,7,16,43,0,Matches
78,Breno,br BRA,FW,Palmeiras,26,1996,3.7,8,2,1,3,4,2,3,66.7,1,1,0,1,1,9,3,0,Matches
79,Bressan,br BRA,DF,Avaí,29,1993,20.6,19,7,12,6,1,9,23,39.1,14,25,19,6,22,41,82,0,Matches
80,Emanuel Brítez,ar ARG,DF,Fortaleza,29,1992,20.0,48,32,28,18,2,31,45,68.9,14,23,10,13,30,78,77,0,Matches
81,Bruninho,br BRA,"MF,FW",Juventude,21,2000,1.3,1,0,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0,Matches
82,Bruninho,br BRA,MF,RB Bragantino,18,2003,0.4,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,Matches
83,Fabrício Bruno,br BRA,DF,Flamengo,25,1996,13.0,13,6,12,1,0,6,11,54.5,5,3,3,0,10,23,52,0,Matches
84,Ricardo Bueno,br BRA,FW,Juventude,34,1987,9.0,10,8,1,7,2,2,12,16.7,10,8,2,6,0,10,15,0,Matches
85,Vitor Bueno,br BRA,"MF,FW",Ath Paranaense,27,1994,12.5,8,5,3,5,0,2,13,15.4,11,15,2,13,7,15,13,0,Matches
86,Busanello,br BRA,DF,Juventude,23,1998,3.2,6,4,5,1,0,3,4,75.0,1,2,2,0,8,14,3,0,Matches
87,Fabricio Bustos,ar ARG,DF,Internacional,25,1996,29.7,54,37,39,12,3,35,54,64.8,19,20,9,11,31,85,76,1,Matches
88,Nahuel Bustos,ar ARG,FW,São Paulo,23,1998,3.2,3,2,0,3,0,1,3,33.3,2,2,0,2,0,3,0,0,Matches
89,Daniel Cabral,br BRA,FW,Flamengo,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
90,Patric Cabral Lalau,br BRA,DF,América (MG),32,1989,19.1,40,20,21,17,2,16,33,48.5,17,10,3,7,19,59,54,0,Matches
91,Raúl Cáceres,py PAR,DF,América (MG),30,1991,18.0,35,19,19,10,6,20,45,44.4,25,17,7,10,17,52,28,0,Matches
92,Matheus Cadorini,br BRA,FW,Internacional,19,2002,1.0,1,0,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0,Matches
93,Matheus Cadorini,br BRA,FW,Coritiba,19,2002,3.5,3,2,2,1,0,0,1,0.0,1,0,0,0,1,4,3,0,Matches
94,Caetano,br BRA,DF,Goiás,22,1999,24.6,32,19,24,7,1,15,28,53.6,13,26,21,5,37,69,111,0,Matches
95,Jonathan Cafu,br BRA,"DF,MF",Cuiabá,30,1991,6.2,10,6,6,4,0,4,7,57.1,3,4,0,4,1,11,1,0,Matches
96,Rodrigo Caio,br BRA,DF,Flamengo,28,1993,6.5,9,4,6,3,0,4,8,50.0,4,7,6,1,8,17,24,0,Matches
97,Calebe,br BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,10,7,3,6,1,4,7,57.1,3,2,1,1,3,13,1,0,Matches
98,Lucas Calegari,br BRA,DF,Fluminense,19,2002,7.3,10,5,4,3,3,6,11,54.5,5,8,3,5,5,15,10,0,Matches
99,Jonathan Calleri,ar ARG,FW,São Paulo,28,1993,31.3,20,12,1,9,10,8,19,42.1,11,18,2,16,5,25,48,0,Matches
100,Guilherme Camacho,br BRA,MF,Santos,31,1990,18.1,58,26,28,26,4,29,59,49.2,30,29,13,16,18,76,26,0,Matches
101,Nathan Camargo,br BRA,"MF,FW",RB Bragantino,16,2005,0.8,6,3,5,1,0,4,5,80.0,1,0,0,0,1,7,2,0,Matches
102,Camilo,br BRA,MF,Cuiabá,22,1999,18.5,29,22,9,14,6,13,31,41.9,18,20,8,12,26,55,46,2,Matches
103,Camutanga,br BRA,DF,Atl Goianiense,28,1993,0.8,2,2,1,1,0,2,5,40.0,3,0,0,0,2,4,2,0,Matches
104,Luan Cândido,br BRA,DF,RB Bragantino,20,2001,29.2,34,21,18,14,2,22,47,46.8,25,21,9,12,32,66,85,0,Matches
105,Germán Cano,ar ARG,FW,Fluminense,33,1988,34.2,17,6,6,8,3,9,25,36.0,16,11,3,8,8,25,24,0,Matches
106,Agustín Canobbio,uy URU,FW,Ath Paranaense,23,1998,15.6,31,16,12,15,4,16,34,47.1,18,19,0,19,7,38,7,0,Matches
107,Víctor Cantillo,co COL,MF,Corinthians,28,1993,10.2,21,12,10,8,3,12,25,48.0,13,11,4,7,12,33,17,0,Matches
108,Capixaba,br BRA,"FW,MF",Juventude,25,1997,18.4,41,27,27,10,4,25,39,64.1,14,18,1,17,19,60,19,0,Matches
109,Juninho Capixaba,br BRA,DF,Fortaleza,24,1997,32.3,77,38,38,26,13,37,75,49.3,38,30,4,26,66,143,80,0,Matches
110,Gabriel Carabajal,ar ARG,"MF,FW",Santos,30,1991,5.5,5,4,3,2,0,1,8,12.5,7,8,1,7,3,8,5,0,Matches
111,Danilo Cardoso,br BRA,DF,Goiás,24,1997,2.6,1,0,1,0,0,1,2,50.0,1,6,5,1,2,3,13,0,Matches
112,Johnny Cardoso,us USA,MF,Internacional,20,2001,15.7,39,22,16,18,5,18,49,36.7,31,23,10,13,39,78,30,0,Matches
113,Igor Cariús,br BRA,"DF,MF",Cuiabá,28,1993,12.9,26,20,16,6,4,15,26,57.7,11,19,6,13,23,49,28,0,Matches
114,Joel Carli,ar ARG,DF,Botafogo (RJ),35,1986,4.1,4,2,4,0,0,3,4,75.0,1,3,2,1,5,9,31,0,Matches
115,Ed Carlos,br BRA,MF,Santos,20,2001,2.9,6,3,4,1,1,2,3,66.7,1,4,0,4,0,6,0,0,Matches
116,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,21,2000,5.4,5,1,0,3,2,1,6,16.7,5,3,1,2,3,8,0,0,Matches
117,João Carlos,br BRA,GK,Cuiabá,33,1988,10.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
118,Alan Carvalho,cn CHN,"FW,MF",Fluminense,32,1989,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
119,Guilherme Carvalho,br BRA,MF,Ceará,22,1999,7.6,20,10,11,7,2,6,22,27.3,16,6,3,3,8,28,13,0,Matches
120,Guilherme Carvalho,br BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,6,3,4,1,1,1,6,16.7,5,3,0,3,1,7,4,0,Matches
121,Cássio,br BRA,GK,Corinthians,34,1987,34.0,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,15,1,Matches
122,Luciano Castán,br BRA,DF,Coritiba,32,1989,35.0,31,17,22,7,2,19,31,61.3,12,53,43,10,35,66,144,4,Matches
123,Iury de Castilho,br BRA,FW,Ceará,26,1995,5.8,6,3,1,5,0,1,7,14.3,6,6,0,6,1,7,2,1,Matches
124,Cauã,br BRA,DF,Juventude,18,2003,0.5,3,3,3,0,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
125,Matheus Cavichioli,br BRA,GK,América (MG),35,1986,25.0,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,18,0,Matches
126,Brayan Ceballos,co COL,DF,Fortaleza,20,2001,11.9,18,9,10,7,1,8,16,50.0,8,11,6,5,14,32,55,1,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,24,1997,31.5,38,21,27,9,2,21,41,51.2,20,51,25,26,39,77,102,0,Matches
128,Reynaldo Cesar Moraes,br BRA,DF,Goiás,25,1997,30.5,42,26,37,5,0,17,29,58.6,12,31,24,7,40,82,191,1,Matches
129,Jhon Chancellor,ve VEN,DF,Coritiba,30,1992,13.0,14,7,12,2,0,7,13,53.8,6,10,9,1,9,23,56,0,Matches
130,Arthur Chaves,br BRA,DF,Avaí,21,2001,16.5,18,15,12,6,0,9,12,75.0,3,22,19,3,13,31,71,1,Matches
131,Renato Chaves,br BRA,DF,Juventude,31,1990,1.8,1,0,1,0,0,1,2,50.0,1,1,1,0,5,6,7,0,Matches
132,Chico,br BRA,"MF,FW",Juventude,30,1991,24.2,54,31,21,23,10,19,39,48.7,20,24,4,20,25,79,21,0,Matches
133,Christian,br BRA,MF,Ath Paranaense,21,2000,4.8,8,6,1,6,1,4,8,50.0,4,3,1,2,5,13,4,0,Matches
134,Diego Churín,ar ARG,FW,Atl Goianiense,32,1989,26.5,31,18,7,20,4,9,32,28.1,23,20,3,17,8,39,24,0,Matches
135,Marcelo Cirino,br BRA,FW,Ath Paranaense,30,1992,5.2,5,3,1,2,2,2,6,33.3,4,7,0,7,5,10,5,0,Matches
136,Léo Cittadini,br BRA,"MF,FW",Ath Paranaense,27,1994,8.0,18,10,9,8,1,7,15,46.7,8,9,0,9,5,23,12,0,Matches
137,Luccas Claro,br BRA,DF,Fluminense,30,1991,5.2,1,1,1,0,0,0,3,0.0,3,3,3,0,8,9,29,0,Matches
138,Clayton,br BRA,"FW,MF",Coritiba,23,1999,3.6,3,1,1,1,1,0,3,0.0,3,2,0,2,0,3,5,0,Matches
139,Cléber,br BRA,FW,Ceará,25,1996,10.9,16,10,2,10,4,3,8,37.5,5,7,1,6,2,18,11,0,Matches
140,Jean Cléber,br BRA,MF,Avaí,31,1990,9.6,16,11,10,5,1,9,12,75.0,3,10,3,7,13,29,9,1,Matches
141,Cleiton,br BRA,DF,Flamengo,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
142,Andrés Colorado,co COL,MF,São Paulo,23,1998,3.4,10,9,6,3,1,3,5,60.0,2,4,1,3,5,15,9,1,Matches
143,Germán Conti,ar ARG,DF,América (MG),27,1994,18.4,20,13,9,10,1,7,14,50.0,7,34,22,12,28,48,110,0,Matches
144,Jonathan Copete,co COL,FW,Avaí,34,1988,3.1,5,2,0,4,1,2,4,50.0,2,4,0,4,3,8,6,0,Matches
145,Bruno Cortez,br BRA,DF,Avaí,34,1987,27.0,47,25,26,17,4,31,50,62.0,19,36,8,28,12,59,57,1,Matches
146,Talles Costa,br BRA,MF,São Paulo,19,2002,6.1,11,8,3,8,0,6,11,54.5,5,7,0,7,8,19,3,0,Matches
147,Lucas Crispim,br BRA,"DF,MF",Fortaleza,27,1994,13.0,18,13,9,5,4,14,21,66.7,7,12,0,12,15,33,18,0,Matches
148,Daniel Cruz,br BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
149,Tomás Cuello,ar ARG,FW,Ath Paranaense,21,2000,18.0,44,25,21,17,6,16,40,40.0,24,15,2,13,12,56,10,0,Matches
150,Víctor Cuesta,ar ARG,DF,Botafogo (RJ),33,1988,28.5,48,29,32,14,2,31,43,72.1,12,41,27,14,59,107,116,0,Matches
151,Andrés D'Alessandro,ar ARG,FW,Internacional,40,1981,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
152,Adailson Dadá,br BRA,"MF,FW",Goiás,24,1997,27.9,38,22,24,10,4,13,42,31.0,29,23,2,21,15,53,20,0,Matches
153,Daniel,br BRA,GK,Internacional,27,1994,23.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,8,3,Matches
154,Danilo,br BRA,MF,Palmeiras,20,2001,30.5,70,40,32,31,7,34,67,50.7,33,33,8,25,29,99,38,0,Matches
155,David,br BRA,MF,Ceará,17,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
156,David,br BRA,FW,Internacional,26,1995,9.1,12,6,5,4,3,2,9,22.2,7,7,1,6,0,12,7,0,Matches
157,Kayke David,br BRA,"FW,MF",Flamengo,19,2003,0.3,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
158,Giorgian De Arrascaeta,uy URU,MF,Flamengo,27,1994,16.4,37,23,11,17,9,8,22,36.4,14,18,0,18,5,42,5,0,Matches
159,Denilson,br BRA,MF,Cuiabá,20,2001,7.8,20,12,9,8,3,6,11,54.5,5,6,1,5,9,29,7,0,Matches
160,Dentinho,br BRA,FW,Ceará,33,1989,0.6,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,Matches
161,Dentinho,br BRA,"FW,MF",Avaí,24,1997,3.2,5,3,1,4,0,1,6,16.7,5,6,2,4,3,8,3,0,Matches
162,Valentín Depietri,ar ARG,"FW,MF",Fortaleza,21,2000,2.6,4,2,1,2,1,1,2,50.0,1,6,0,6,2,6,1,0,Matches
163,Deyverson,br BRA,FW,Cuiabá,30,1991,14.1,7,3,0,5,2,3,7,42.9,4,5,0,5,4,11,24,0,Matches
164,DG,br BRA,DF,Botafogo (RJ),20,2001,0.7,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
165,Luan Dias,br BRA,"MF,FW",Goiás,24,1997,8.6,21,12,10,7,4,5,22,22.7,17,8,2,6,9,30,8,0,Matches
166,Matheus Dias,br BRA,MF,Internacional,19,2002,1.2,6,2,4,2,0,2,4,50.0,2,6,3,3,1,7,1,0,Matches
167,Juan Díaz,co COL,MF,Coritiba,20,2001,1.5,7,6,4,2,1,1,1,100.0,0,3,0,3,1,8,4,0,Matches
168,Diego,br BRA,"MF,DF",Ceará,33,1988,2.3,1,0,1,0,0,0,2,0.0,2,0,0,0,7,8,3,0,Matches
169,Diego,br BRA,GK,Atl Goianiense,23,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
170,Diego,br BRA,DF,São Paulo,22,1999,19.1,36,25,23,11,2,15,27,55.6,12,19,10,9,24,60,63,0,Matches
171,Diego,br BRA,MF,Flamengo,36,1985,9.8,18,15,7,9,2,11,32,34.4,21,16,8,8,10,28,8,1,Matches
172,Diego,br BRA,GK,Botafogo (RJ),23,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
173,Dieguinho Diego,br BRA,"MF,DF",Goiás,26,1995,32.1,65,39,29,27,9,26,59,44.1,33,41,16,25,35,100,85,0,Matches
174,Dodô,br BRA,DF,Atlético Mineiro,29,1992,10.1,16,11,9,6,1,7,10,70.0,3,10,0,10,13,29,15,0,Matches
175,Matheus Donelli,br BRA,GK,Corinthians,19,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
176,Renan dos Santos,br BRA,GK,Atl Goianiense,32,1989,16.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,17,2,Matches
177,Rodrigo Dourado,br BRA,MF,Internacional,27,1994,5.0,16,6,6,8,2,7,16,43.8,9,5,0,5,7,23,10,0,Matches
178,David Duarte,br BRA,DF,Fluminense,27,1995,0.9,1,1,0,1,0,0,1,0.0,1,1,1,0,4,5,11,0,Matches
179,Dudu,br BRA,DF,Juventude,19,2002,1.2,3,0,1,2,0,2,4,50.0,2,1,0,1,3,6,4,0,Matches
180,Dudu,br BRA,FW,Palmeiras,30,1992,31.3,15,7,4,7,4,7,18,38.9,11,20,1,19,24,39,10,0,Matches
181,Pablo Dyego,br BRA,FW,Avaí,27,1994,5.4,11,7,9,1,1,5,12,41.7,7,7,2,5,6,17,5,0,Matches
182,Edenílson,br BRA,MF,Internacional,32,1989,24.3,38,22,16,16,6,17,29,58.6,12,18,4,14,15,53,26,0,Matches
183,Eder,br BRA,DF,América (MG),26,1995,32.7,23,13,16,7,0,14,28,50.0,14,46,35,11,54,77,153,0,Matches
184,Éder,it ITA,"FW,MF",São Paulo,35,1986,7.4,5,5,1,1,3,1,5,20.0,4,4,1,3,1,6,1,0,Matches
185,Edinho,br BRA,MF,Juventude,27,1994,4.1,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,1,0,Matches
