Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Andrey,BRA,MF,Avaí,19,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ângelo,BRA,"FW,MF",Santos,17,2004,17.0,5,0,0,19,37,3,51,6,6,1,0,0,78,4,14,22.2
Brayan Angulo,ECU,"FW,MF",Santos,26,1995,5.3,0,0,0,2,7,4,1,1,2,0,0,0,17,7,18,28.0
Apodi,BRA,"MF,FW",Goiás,35,1986,10.1,3,0,0,21,17,2,12,4,5,1,0,0,38,17,24,41.5
Guilherme Arana,BRA,DF,Atlético Mineiro,24,1997,19.1,4,0,0,26,15,2,89,10,16,0,1,0,111,11,12,47.8
Willian Arão,BRA,"MF,DF",Flamengo,29,1992,10.2,1,0,0,12,6,0,4,17,4,0,0,0,59,22,15,59.5
Michel Araujo,URU,"FW,MF",Fluminense,25,1996,0.9,1,0,0,1,5,0,7,0,3,0,0,0,8,1,2,33.3
Robert Arboleda,ECU,DF,São Paulo,30,1991,8.0,1,0,0,9,3,0,0,6,6,0,0,0,29,37,11,77.1
Jhon Arias,COL,"FW,MF",Fluminense,24,1997,29.6,4,0,0,46,55,3,172,7,31,0,0,0,145,11,16,40.7
Arthur,BRA,"MF,DF",América (MG),18,2003,2.0,2,0,0,10,0,0,4,1,3,0,0,0,19,1,5,16.7
Arthur,BRA,FW,Corinthians,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Artur,BRA,"FW,MF",RB Bragantino,23,1998,31.0,3,0,0,18,51,12,160,15,18,0,0,0,134,15,36,29.4
Eduard Atuesta,COL,MF,Palmeiras,24,1997,7.3,4,0,0,15,9,3,20,10,7,0,0,0,32,6,15,28.6
Felipe Augusto,BRA,FW,Corinthians,17,2004,0.8,0,0,0,4,4,0,0,0,0,0,0,0,0,1,2,33.3
Leo Augusto Pereira,BRA,"FW,MF",Atl Goianiense,21,2000,12.6,9,0,0,38,23,4,55,10,16,0,0,0,71,9,18,33.3
Renato Augusto,BRA,MF,Corinthians,33,1988,15.6,0,0,0,16,23,2,75,14,15,0,0,0,67,11,13,45.8
Auremir,BRA,MF,Goiás,30,1991,16.4,5,0,0,32,18,0,3,26,29,0,0,0,82,27,20,57.4
Auro,BRA,DF,Santos,26,1996,4.3,3,0,0,8,1,0,5,3,6,0,0,0,22,0,5,0.0
Danilo Avelar,BRA,DF,América (MG),32,1989,9.6,2,0,0,21,8,0,24,16,8,0,0,0,31,51,25,67.1
Felipe Azevedo,BRA,"MF,FW",América (MG),35,1987,25.3,3,1,1,34,32,3,50,14,18,0,0,0,129,47,46,50.5
Matheus Babi,BRA,"FW,MF",Ath Paranaense,24,1997,0.9,1,0,0,6,4,2,0,0,1,0,0,0,3,6,4,60.0
Fabrício Baiano,BRA,"FW,MF",Fortaleza,29,1992,0.6,0,0,0,1,1,0,8,1,2,0,0,0,5,2,7,22.2
Fabián Balbuena,PAR,DF,Corinthians,30,1991,12.0,2,0,0,8,4,0,0,12,11,0,1,0,73,27,16,62.8
Robson Bambu,BRA,DF,Corinthians,24,1997,4.4,0,0,0,3,4,0,0,8,7,0,0,0,22,4,4,50.0
Léo Baptistão,BRA,"FW,MF",Santos,29,1992,12.6,2,0,0,17,33,1,15,7,9,0,0,1,72,25,34,42.4
Gabriel Baralhas,BRA,MF,Atl Goianiense,23,1998,24.0,12,0,0,40,17,0,7,35,37,0,1,0,133,25,19,56.8
Danilo Barbosa,BRA,MF,Botafogo (RJ),25,1996,1.8,1,0,0,4,4,0,0,5,3,0,0,0,11,2,0,100.0
Gabriel Barbosa,BRA,FW,Flamengo,25,1996,22.7,11,1,1,10,19,17,34,2,5,1,0,0,53,4,6,40.0
Lucas Barbosa,BRA,"FW,MF",Santos,20,2001,8.6,4,1,1,25,28,4,14,10,19,0,0,0,54,28,31,47.5
Danilo Barcelos,BRA,"DF,MF",Goiás,30,1991,11.4,8,0,0,29,9,1,56,11,17,0,0,0,40,38,35,52.1
Leandro Barcia,URU,FW,Atl Goianiense,29,1992,0.3,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,
Barreto,BRA,MF,Botafogo (RJ),26,1995,0.3,0,0,0,1,1,0,0,0,2,0,0,0,2,1,0,100.0
Fellipe Bastos,BRA,MF,Goiás,31,1990,9.6,10,1,0,22,14,0,35,11,11,0,1,0,81,10,8,55.6
Ramiro Benetti,BRA,"MF,FW",Corinthians,28,1993,6.1,3,0,0,8,5,2,4,6,7,1,0,0,28,11,17,39.3
Martín Benítez,ARG,MF,América (MG),27,1994,8.4,2,0,0,7,24,1,63,5,6,0,0,0,54,7,6,53.8
Bento,BRA,GK,Ath Paranaense,22,1999,33.0,3,0,0,0,2,0,0,1,1,0,0,0,32,5,3,62.5
Lucas Beraldo,BRA,DF,São Paulo,18,2003,1.4,0,1,0,1,1,0,0,2,4,0,0,0,6,3,1,75.0
Pedro Bicalho,BRA,MF,Palmeiras,20,2001,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Biro,BRA,FW,Corinthians,17,2004,1.2,1,0,0,3,1,0,3,0,2,0,0,0,2,1,0,100.0
Guilherme Biro,BRA,DF,Coritiba,21,2000,8.2,3,0,0,14,3,1,19,14,12,0,0,0,35,8,13,38.1
Guilherme Bissoli,BRA,FW,Avaí,24,1998,27.1,6,0,0,52,28,12,15,13,14,1,0,0,59,37,73,33.6
Marcelo Boeck,BRA,GK,Fortaleza,37,1984,13.0,2,0,0,1,3,0,0,1,0,0,1,0,7,6,0,100.0
Vinícius Boff,BRA,MF,Cuiabá,22,1999,0.1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0
Paulinho Bóia,BRA,"FW,MF",América (MG),23,1998,3.2,0,0,0,6,11,4,12,0,1,1,0,0,9,0,5,0.0
Daniel Borges,BRA,DF,Botafogo (RJ),28,1993,20.8,4,1,1,21,13,1,115,17,18,0,0,0,118,12,20,37.5
Douglas Borges,BRA,GK,Botafogo (RJ),31,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Marllon Borges,BRA,DF,Cuiabá,29,1992,33.4,3,0,0,27,16,1,2,35,31,0,2,0,170,67,46,59.3
Gabriel Boschilia,BRA,"MF,FW",Internacional,25,1996,0.6,1,0,0,3,2,0,2,0,1,0,0,0,7,0,0,
Gabriel Boschilia,BRA,MF,Coritiba,25,1996,5.3,2,0,0,11,8,0,10,6,3,0,0,0,28,0,1,0.0
Lucas Braga,BRA,"FW,MF",Santos,25,1996,23.1,3,0,0,24,71,4,49,15,19,0,0,0,91,24,29,45.3
David Braz,BRA,DF,Fluminense,34,1987,7.9,4,3,1,11,2,0,2,7,5,0,0,0,22,24,15,61.5
Breno,BRA,FW,Palmeiras,26,1996,3.7,2,0,0,5,9,3,14,1,2,1,0,0,20,7,9,43.8
Bressan,BRA,DF,Avaí,29,1993,20.6,5,0,0,25,9,0,0,22,7,0,1,0,92,31,37,45.6
Emanuel Brítez,ARG,DF,Fortaleza,29,1992,20.0,1,0,0,37,12,4,6,30,32,0,0,0,95,31,25,55.4
Bruninho,BRA,"MF,FW",Juventude,21,2000,1.3,0,0,0,4,5,0,7,1,0,0,0,0,11,1,1,50.0
Bruninho,BRA,MF,RB Bragantino,18,2003,0.4,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0.0
Fabrício Bruno,BRA,DF,Flamengo,25,1996,13.0,4,0,0,8,9,0,2,10,6,0,0,0,61,27,20,57.4
Ricardo Bueno,BRA,FW,Juventude,34,1987,9.0,3,0,0,14,30,4,11,0,8,1,0,0,32,34,47,42.0
Vitor Bueno,BRA,"MF,FW",Ath Paranaense,27,1994,12.5,2,0,0,11,20,1,28,7,5,0,0,0,64,17,24,41.5
Busanello,BRA,DF,Juventude,23,1998,3.2,0,0,0,6,2,0,12,8,4,0,0,0,15,6,2,75.0
Fabricio Bustos,ARG,DF,Internacional,25,1996,29.7,3,0,0,24,12,2,35,31,37,0,1,0,163,12,9,57.1
Nahuel Bustos,ARG,FW,São Paulo,23,1998,3.2,0,0,0,7,7,2,3,0,2,0,0,0,8,0,7,0.0
Daniel Cabral,BRA,FW,Flamengo,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Patric Cabral Lalau,BRA,DF,América (MG),32,1989,19.1,6,0,0,28,19,4,118,19,20,0,0,0,130,19,26,42.2
Raúl Cáceres,PAR,DF,América (MG),30,1991,18.0,1,0,0,23,6,3,89,17,19,0,0,0,60,16,30,34.8
Matheus Cadorini,BRA,FW,Internacional,19,2002,1.0,0,1,0,3,2,0,1,0,0,0,0,0,2,3,9,25.0
Matheus Cadorini,BRA,FW,Coritiba,19,2002,3.5,1,0,0,2,2,1,0,1,2,0,0,0,3,15,13,53.6
Caetano,BRA,DF,Goiás,22,1999,24.6,1,0,0,25,10,0,4,37,19,0,2,0,90,23,26,46.9
Jonathan Cafu,BRA,"DF,MF",Cuiabá,30,1991,6.2,0,1,0,9,11,1,15,1,6,0,0,0,36,12,20,37.5
Rodrigo Caio,BRA,DF,Flamengo,28,1993,6.5,0,0,0,3,4,0,0,8,4,0,0,0,44,11,6,64.7
Calebe,BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,1,0,0,4,11,0,4,3,7,0,0,0,26,2,3,40.0
Lucas Calegari,BRA,DF,Fluminense,19,2002,7.3,1,0,0,6,17,0,13,5,5,0,0,0,46,13,7,65.0
Jonathan Calleri,ARG,FW,São Paulo,28,1993,31.3,5,0,0,43,70,28,38,5,12,0,1,0,70,115,106,52.0
Guilherme Camacho,BRA,MF,Santos,31,1990,18.1,8,0,0,38,7,0,4,18,26,0,0,0,103,23,26,46.9
Nathan Camargo,BRA,"MF,FW",RB Bragantino,16,2005,0.8,1,0,0,4,1,0,0,1,3,0,0,0,6,0,5,0.0
Camilo,BRA,MF,Cuiabá,22,1999,18.5,3,0,0,21,11,0,7,26,22,0,0,0,109,14,18,43.8
Camutanga,BRA,DF,Atl Goianiense,28,1993,0.8,0,0,0,0,0,0,0,2,2,0,0,0,4,5,0,100.0
Luan Cândido,BRA,DF,RB Bragantino,20,2001,29.2,4,2,0,44,14,9,46,32,21,0,4,0,131,98,48,67.1
Germán Cano,ARG,FW,Fluminense,33,1988,34.2,2,0,0,26,16,25,12,8,6,1,0,0,84,21,28,42.9
Agustín Canobbio,URU,FW,Ath Paranaense,23,1998,15.6,2,0,0,25,34,3,35,7,16,1,0,0,79,6,9,40.0
Víctor Cantillo,COL,MF,Corinthians,28,1993,10.2,1,0,0,11,21,0,23,12,12,0,0,0,80,15,6,71.4
Capixaba,BRA,"FW,MF",Juventude,25,1997,18.4,6,0,0,24,41,0,58,19,27,0,0,0,68,11,23,32.4
Juninho Capixaba,BRA,DF,Fortaleza,24,1997,32.3,8,0,0,61,67,1,157,66,38,0,0,0,223,88,53,62.4
Gabriel Carabajal,ARG,"MF,FW",Santos,30,1991,5.5,2,0,0,11,8,0,26,3,4,0,0,0,21,6,6,50.0
Danilo Cardoso,BRA,DF,Goiás,24,1997,2.6,0,0,0,3,1,0,0,2,0,0,0,0,6,4,4,50.0
Johnny Cardoso,USA,MF,Internacional,20,2001,15.7,5,0,0,29,17,1,5,39,22,0,1,0,103,33,13,71.7
Igor Cariús,BRA,"DF,MF",Cuiabá,28,1993,12.9,6,1,1,22,13,1,41,23,20,0,0,0,73,33,28,54.1
Joel Carli,ARG,DF,Botafogo (RJ),35,1986,4.1,3,0,0,3,1,0,0,5,2,0,0,0,11,12,6,66.7
Ed Carlos,BRA,MF,Santos,20,2001,2.9,0,0,0,2,0,0,10,0,3,0,0,0,14,4,2,66.7
Jan Carlos Hurtado,VEN,FW,RB Bragantino,21,2000,5.4,0,0,0,22,5,3,1,3,1,0,0,0,13,7,16,30.4
João Carlos,BRA,GK,Cuiabá,33,1988,10.6,1,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0
Alan Carvalho,CHN,"FW,MF",Fluminense,32,1989,0.4,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0
Guilherme Carvalho,BRA,MF,Ceará,22,1999,7.6,2,0,0,12,11,1,26,8,10,0,0,0,40,4,12,25.0
Guilherme Carvalho,BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,0,0,0,4,0,0,1,1,3,0,0,0,11,4,3,57.1
Cássio,BRA,GK,Corinthians,34,1987,34.0,3,0,0,0,7,0,0,1,0,0,0,0,26,14,0,100.0
Luciano Castán,BRA,DF,Coritiba,32,1989,35.0,7,1,0,28,19,1,2,35,17,0,1,0,152,64,52,55.2
Iury de Castilho,BRA,FW,Ceará,26,1995,5.8,3,0,0,11,24,6,13,1,3,1,0,0,37,6,10,37.5
Cauã,BRA,DF,Juventude,18,2003,0.5,0,0,0,1,1,0,0,0,3,0,0,0,4,0,1,0.0
Matheus Cavichioli,BRA,GK,América (MG),35,1986,25.0,1,0,0,2,4,0,0,2,1,0,1,0,23,17,0,100.0
Brayan Ceballos,COL,DF,Fortaleza,20,2001,11.9,8,1,1,15,4,1,3,14,9,0,0,0,55,42,24,63.6
Murilo Cerqueira,BRA,DF,Palmeiras,24,1997,31.5,7,0,0,25,10,2,0,39,21,0,0,0,153,96,40,70.6
Reynaldo Cesar Moraes,BRA,DF,Goiás,25,1997,30.5,4,0,0,34,8,0,2,40,26,0,0,0,94,62,28,68.9
Jhon Chancellor,VEN,DF,Coritiba,30,1992,13.0,3,0,0,13,3,1,0,9,7,0,0,0,42,33,19,63.5
Arthur Chaves,BRA,DF,Avaí,21,2001,16.5,5,0,0,16,10,1,0,13,15,0,3,0,71,27,21,56.3
Renato Chaves,BRA,DF,Juventude,31,1990,1.8,0,0,0,1,0,0,0,5,0,0,0,0,7,5,0,100.0
Chico,BRA,"MF,FW",Juventude,30,1991,24.2,3,1,0,54,69,3,145,25,31,0,0,0,132,21,34,38.2
Christian,BRA,MF,Ath Paranaense,21,2000,4.8,3,0,0,17,6,2,3,5,6,0,0,0,21,5,3,62.5
Diego Churín,ARG,FW,Atl Goianiense,32,1989,26.5,6,0,0,51,52,5,11,8,18,0,0,0,72,119,103,53.6
Marcelo Cirino,BRA,FW,Ath Paranaense,30,1992,5.2,1,0,0,5,5,5,7,5,3,1,0,0,16,7,20,25.9
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,27,1994,8.0,2,0,0,16,16,0,5,5,10,0,0,0,37,8,11,42.1
Luccas Claro,BRA,DF,Fluminense,30,1991,5.2,1,0,0,6,7,0,0,8,1,0,0,1,20,16,8,66.7
Clayton,BRA,"FW,MF",Coritiba,23,1999,3.6,1,0,0,10,11,5,1,0,1,0,0,0,13,8,17,32.0
Cléber,BRA,FW,Ceará,25,1996,10.9,6,1,1,38,6,4,5,2,10,0,0,0,26,56,49,53.3
Jean Cléber,BRA,MF,Avaí,31,1990,9.6,2,0,0,16,14,0,6,13,11,0,0,0,56,9,14,39.1
Cleiton,BRA,DF,Flamengo,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andrés Colorado,COL,MF,São Paulo,23,1998,3.4,0,0,0,10,1,0,1,5,9,0,0,0,23,7,4,63.6
Germán Conti,ARG,DF,América (MG),27,1994,18.4,1,0,0,15,1,0,0,28,13,0,0,0,69,97,40,70.8
Jonathan Copete,COL,FW,Avaí,34,1988,3.1,1,0,0,7,4,2,6,3,2,0,0,0,17,8,8,50.0
Bruno Cortez,BRA,DF,Avaí,34,1987,27.0,7,0,0,21,25,1,28,12,25,0,0,0,163,22,25,46.8
Talles Costa,BRA,MF,São Paulo,19,2002,6.1,1,0,0,6,15,0,5,8,8,0,0,0,28,5,4,55.6
Lucas Crispim,BRA,"DF,MF",Fortaleza,27,1994,13.0,4,0,0,14,14,1,79,15,13,0,0,0,75,11,12,47.8
Daniel Cruz,BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,50.0
Tomás Cuello,ARG,FW,Ath Paranaense,21,2000,18.0,6,1,1,26,34,5,74,12,25,0,0,0,98,6,18,25.0
Víctor Cuesta,ARG,DF,Botafogo (RJ),33,1988,28.5,8,0,0,28,11,2,8,59,29,0,0,0,153,67,27,71.3
Andrés D'Alessandro,ARG,FW,Internacional,40,1981,0.8,1,0,0,0,1,0,3,0,0,0,0,0,4,0,2,0.0
Adailson Dadá,BRA,"MF,FW",Goiás,24,1997,27.9,10,1,1,52,71,3,105,15,22,0,0,0,132,7,27,20.6
Daniel,BRA,GK,Internacional,27,1994,23.0,5,0,0,0,6,0,0,1,0,0,0,0,9,1,1,50.0
Danilo,BRA,MF,Palmeiras,20,2001,30.5,5,1,0,46,21,1,16,29,40,0,1,0,190,20,31,39.2
David,BRA,MF,Ceará,17,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
David,BRA,FW,Internacional,26,1995,9.1,1,0,0,21,16,7,12,0,6,0,0,0,25,14,32,30.4
Kayke David,BRA,"FW,MF",Flamengo,19,2003,0.3,0,0,0,1,3,0,2,0,0,0,0,0,4,0,0,
Giorgian De Arrascaeta,URU,MF,Flamengo,27,1994,16.4,1,0,0,9,48,2,132,5,23,1,0,0,74,13,17,43.3
Denilson,BRA,MF,Cuiabá,20,2001,7.8,4,0,0,18,16,0,1,9,12,0,0,0,54,4,4,50.0
Dentinho,BRA,FW,Ceará,33,1989,0.6,0,0,0,5,0,1,2,0,1,0,0,0,4,1,2,33.3
Dentinho,BRA,"FW,MF",Avaí,24,1997,3.2,4,0,0,6,11,0,7,3,3,1,0,0,16,2,6,25.0
Valentín Depietri,ARG,"FW,MF",Fortaleza,21,2000,2.6,0,0,0,7,2,0,13,2,2,0,0,0,16,4,3,57.1
Deyverson,BRA,FW,Cuiabá,30,1991,14.1,4,0,0,13,28,13,10,4,3,0,0,0,45,73,59,55.3
DG,BRA,DF,Botafogo (RJ),20,2001,0.7,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,50.0
Luan Dias,BRA,"MF,FW",Goiás,24,1997,8.6,7,0,0,21,15,1,19,9,12,0,0,0,50,5,4,55.6
Matheus Dias,BRA,MF,Internacional,19,2002,1.2,0,0,0,1,2,0,0,1,2,0,0,0,4,2,0,100.0
Juan Díaz,COL,MF,Coritiba,20,2001,1.5,0,0,0,2,2,0,0,1,6,0,0,0,4,2,1,66.7
Diego,BRA,"MF,DF",Ceará,33,1988,2.3,1,0,0,4,6,0,8,7,0,0,0,0,11,4,0,100.0
Diego,BRA,GK,Atl Goianiense,23,1998,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Diego,BRA,DF,São Paulo,22,1999,19.1,7,0,0,36,8,0,6,24,25,0,1,0,68,47,33,58.8
Diego,BRA,MF,Flamengo,36,1985,9.8,3,0,0,20,19,1,6,10,15,0,1,0,62,6,6,50.0
Diego,BRA,GK,Botafogo (RJ),23,1998,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dieguinho Diego,BRA,"MF,DF",Goiás,26,1995,32.1,4,0,0,34,77,1,87,35,39,1,0,0,204,28,26,51.9
Dodô,BRA,DF,Atlético Mineiro,29,1992,10.1,2,0,0,10,7,1,34,13,11,0,0,0,39,10,10,50.0
Matheus Donelli,BRA,GK,Corinthians,19,2002,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Renan dos Santos,BRA,GK,Atl Goianiense,32,1989,16.0,2,0,0,0,3,0,0,0,0,0,0,0,4,4,0,100.0
Rodrigo Dourado,BRA,MF,Internacional,27,1994,5.0,2,0,0,9,4,0,0,7,6,0,0,0,24,10,5,66.7
David Duarte,BRA,DF,Fluminense,27,1995,0.9,2,0,0,2,0,0,0,4,1,0,0,0,7,8,0,100.0
Dudu,BRA,DF,Juventude,19,2002,1.2,0,0,0,3,1,0,1,3,0,0,0,0,6,1,2,33.3
Dudu,BRA,FW,Palmeiras,30,1992,31.3,2,0,0,16,63,6,77,24,7,0,0,0,151,7,25,21.9
Pablo Dyego,BRA,FW,Avaí,27,1994,5.4,1,0,0,8,13,0,7,6,7,0,0,0,20,3,14,17.6
Edenílson,BRA,MF,Internacional,32,1989,24.3,3,0,0,18,23,1,62,15,22,1,0,0,132,14,29,32.6
Eder,BRA,DF,América (MG),26,1995,32.7,6,0,0,45,9,0,1,54,13,0,0,1,162,84,54,60.9
Éder,ITA,"FW,MF",São Paulo,35,1986,7.4,4,0,0,8,10,9,11,1,5,1,0,0,18,10,16,38.5
Edinho,BRA,MF,Juventude,27,1994,4.1,0,0,0,4,7,0,18,2,0,0,0,0,16,2,2,50.0
Edson,BRA,"MF,DF",Atl Goianiense,23,1998,9.1,7,0,0,18,23,0,16,10,12,0,0,0,61,7,10,41.2
Edson,BRA,"DF,MF",Atl Goianiense,30,1991,15.8,5,0,0,12,16,1,1,27,15,1,1,0,86,35,26,57.4
Eduardo,BRA,MF,Avaí,25,1997,20.8,6,0,0,47,36,1,26,12,19,0,0,0,113,16,14,53.3
Carlos Eduardo,BRA,MF,Botafogo (RJ),32,1989,12.2,3,0,0,21,28,0,11,10,10,0,0,0,56,16,18,47.1
Carlos Eduardo,BRA,"FW,MF",RB Bragantino,25,1996,10.0,4,0,0,30,28,5,15,5,9,1,0,0,37,10,25,28.6
Elton,BRA,MF,Juventude,31,1990,12.9,5,0,0,25,9,1,0,20,18,0,0,0,71,14,12,53.8
Leandro Emmanuel Martínez,ARG,MF,América (MG),27,1994,2.9,1,0,0,3,6,0,19,3,6,0,0,0,15,0,1,0.0
Alan Empereur,BRA,DF,Cuiabá,27,1994,24.7,9,1,1,21,22,1,6,38,9,0,0,0,97,34,26,56.7
Endrick,BRA,FW,Palmeiras,15,2006,3.4,1,0,0,9,4,3,2,0,4,0,0,0,5,0,5,0.0
Erick,BRA,MF,Ath Paranaense,24,1997,20.5,2,0,0,30,14,0,5,31,26,0,0,0,97,32,23,58.2
Erick,BRA,"FW,MF",Ceará,24,1997,11.7,5,0,0,13,36,6,62,5,5,0,0,0,58,6,8,42.9
Erison,BRA,FW,Botafogo (RJ),22,1999,16.5,2,0,0,29,25,13,10,1,3,0,0,0,26,26,80,24.5
Estevão,BRA,"FW,MF",Internacional,19,2002,1.2,0,0,0,2,3,0,0,1,1,0,0,0,6,3,3,50.0
Lucas Evangelista,BRA,MF,RB Bragantino,26,1995,29.0,2,1,0,41,58,2,29,27,36,0,0,0,151,62,56,52.5
Everaldo,BRA,"MF,FW",América (MG),27,1994,21.0,6,0,0,31,52,5,117,16,17,0,0,0,100,6,18,25.0
Éverson,BRA,GK,Atlético Mineiro,31,1990,37.0,5,0,0,0,4,0,0,0,0,0,0,0,40,5,1,83.3
Éverton,BRA,"MF,FW",Cuiabá,33,1988,4.4,2,0,0,12,13,1,9,4,6,0,0,0,30,5,9,35.7
Fabinho,BRA,MF,Palmeiras,19,2002,0.8,1,0,0,4,0,0,0,2,3,0,0,0,6,0,0,
Fábio,BRA,"FW,MF",Atlético Mineiro,24,1997,1.5,0,0,0,1,1,0,0,0,1,0,0,0,6,4,9,30.8
Fábio,BRA,GK,Fluminense,41,1980,38.0,2,0,0,0,5,0,0,0,1,0,0,0,31,14,0,100.0
Fabrício,BRA,"FW,MF",Coritiba,24,1997,16.7,3,0,0,17,41,1,24,7,19,0,0,0,77,7,33,17.5
Fagner,BRA,DF,Corinthians,32,1989,10.0,3,0,0,15,11,2,51,11,21,0,0,0,44,7,8,46.7
Willian Farias,BRA,MF,Coritiba,32,1989,17.7,7,0,0,12,25,0,2,19,21,0,0,0,99,16,9,64.0
Lucas Fasson,BRA,DF,Ath Paranaense,20,2001,0.8,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,50.0
Felipe,BRA,MF,Fortaleza,27,1994,9.8,2,1,0,12,13,0,3,13,7,0,0,0,56,15,8,65.2
