Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Lucien Agoume,FRA,MF,Troyes,20,2002,15,14,1094,12.2,0,1,1,0,0,0,5,0,0.8,0.8,1.1,1.9,9,93,10,0.0,0.08,0.08,0.0,0.08,0.07,0.09,0.16,0.07,0.16
Ruben Aguilar,FRA,DF,Monaco,29,1993,20,14,1172,13.0,0,0,0,0,0,0,3,0,0.2,0.2,0.9,1.1,29,102,78,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Amar Ahmed,SWE,FW,Troyes,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Eudes Aholou,CIV,MF,Strasbourg,28,1994,30,16,1300,14.4,3,1,4,3,0,0,4,1,1.2,1.2,1.1,2.3,25,50,37,0.21,0.07,0.28,0.21,0.28,0.08,0.08,0.16,0.08,0.16
Ludovic Ajorque,FRA,FW,Strasbourg,28,1994,13,9,771,8.6,1,0,1,0,1,1,1,0,3.3,2.5,0.8,3.3,2,13,55,0.12,0.0,0.12,0.0,0.0,0.38,0.1,0.48,0.29,0.39
Maghnes Akliouche,FRA,"MF,FW",Monaco,20,2002,11,5,402,4.5,0,0,0,0,0,0,3,0,0.5,0.5,0.5,0.9,9,16,42,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21
Doğan Alemdar,TUR,GK,Rennes,19,2002,6,4,406,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Jim Allevinah,GAB,"DF,FW",Clermont Foot,27,1995,36,25,2244,24.9,1,1,2,1,0,0,2,0,2.5,2.5,2.0,4.5,82,59,141,0.04,0.04,0.08,0.04,0.08,0.1,0.08,0.18,0.1,0.18
Mickaël Alphonse,GLP,DF,Ajaccio,33,1989,26,14,1361,15.1,0,0,0,0,0,0,2,1,0.5,0.5,0.6,1.1,30,51,34,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.08,0.03,0.08
Ibrahim Amadou,FRA,"DF,MF",Angers,29,1993,7,4,424,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,0,5,5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
Ayoub Amraoui,MAR,"DF,FW",Nice,18,2004,7,3,294,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Benjamin André,FRA,MF,Lille,31,1990,34,33,2916,32.4,1,1,2,1,0,0,12,0,1.6,1.6,1.8,3.4,41,309,46,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.11,0.05,0.11
Komnen Andrić,SRB,FW,Clermont Foot,27,1995,34,16,1446,16.1,4,3,7,3,1,2,4,0,5.5,3.9,0.9,4.8,8,27,88,0.25,0.19,0.44,0.19,0.37,0.34,0.06,0.39,0.24,0.3
Houssem Aouar,ALG,MF,Lyon,24,1998,16,6,526,5.8,1,1,2,1,0,0,2,0,1.4,1.4,1.1,2.6,12,37,36,0.17,0.17,0.34,0.17,0.34,0.25,0.2,0.44,0.25,0.44
Adil Aouchiche,FRA,MF,Lorient,20,2002,11,1,250,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,16,23,20,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22
Dennis Appiah,FRA,"DF,MF",Nantes,30,1992,15,9,795,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,39,51,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
Stredair Appuah,FRA,"DF,MF",Nantes,18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,7,3,10,0.0,0.0,0.0,0.0,0.0,0.09,0.29,0.38,0.09,0.38
Taïryk Arconte,FRA,FW,Brest,18,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.29,0.19,0.29
Mohamed El Arouch,FRA,MF,Lyon,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenz Assignon,TOG,DF,Rennes,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,10,11,13,0.0,0.34,0.34,0.0,0.34,0.11,0.1,0.22,0.11,0.22
Youcef Atal,ALG,"DF,MF",Nice,26,1996,18,8,779,8.7,1,0,1,1,0,0,1,0,1.0,1.0,1.3,2.3,38,39,63,0.12,0.0,0.12,0.12,0.12,0.12,0.15,0.27,0.12,0.27
Valentin Atangana Edoa,FRA,MF,Reims,16,2005,7,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,5,6,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
Mathias Autret,FRA,"MF,FW",Auxerre,31,1991,23,16,1290,14.3,2,2,4,1,1,1,0,0,2.5,1.7,2.0,3.7,20,77,58,0.14,0.14,0.28,0.07,0.21,0.17,0.14,0.31,0.12,0.26
Cédric Avinel,GLP,DF,Ajaccio,35,1986,24,19,1794,19.9,1,0,1,1,0,0,2,1,1.0,1.0,0.0,1.0,3,31,1,0.05,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05
Loïc Bade,FRA,DF,Rennes,22,2000,1,1,90,1.0,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,0,3,0,0.0,1.0,1.0,0.0,1.0,0.2,0.06,0.26,0.2,0.26
Benoît Badiashile,FRA,DF,Monaco,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.6,0.6,0.4,1.0,3,39,0,0.21,0.0,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11
Eric Bailly,CIV,DF,Marseille,28,1994,17,5,543,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,12,4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Dénys Bain,FRA,DF,Auxerre,29,1993,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Baiye,BEL,MF,Clermont Foot,21,2000,7,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21
Cédric Bakambu,COD,MF,Marseille,31,1991,3,0,59,0.7,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1,0,4,0.0,1.53,1.53,0.0,1.53,0.0,1.56,1.56,0.0,1.56
Thierno Balde,FRA,"DF,MF",Troyes,20,2002,31,25,2153,23.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,66,60,118,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06
Carlos Baleba,CMR,MF,Lille,18,2004,19,5,478,5.3,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,16,33,12,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11
Leonardo Balerdi,ARG,DF,Marseille,23,1999,35,30,2639,29.3,0,1,1,0,0,0,9,1,1.3,1.3,0.2,1.4,15,97,19,0.0,0.03,0.03,0.0,0.03,0.04,0.01,0.05,0.04,0.05
Folarin Balogun,USA,FW,Reims,21,2001,37,34,2999,33.3,21,2,23,15,6,7,5,0,26.6,21.0,3.8,24.8,56,55,283,0.63,0.06,0.69,0.45,0.51,0.8,0.11,0.91,0.63,0.74
Abdoulaye Bamba,CIV,DF,Angers,32,1990,21,12,1364,15.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,8,36,19,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Jonathan Bamba,CIV,FW,Lille,26,1996,34,32,2783,30.9,6,7,13,6,0,0,6,0,8.2,8.2,6.5,14.7,111,146,345,0.19,0.23,0.42,0.19,0.42,0.27,0.21,0.47,0.27,0.47
Bradley Barcola,FRA,"FW,MF",Lyon,19,2002,26,15,1440,16.0,5,8,13,5,0,0,3,0,3.4,3.4,3.9,7.4,51,39,156,0.31,0.5,0.81,0.31,0.81,0.22,0.25,0.46,0.22,0.46
Melvin Bard,FRA,DF,Nice,21,2000,33,28,2456,27.3,0,0,0,0,0,0,6,0,0.5,0.5,0.9,1.4,61,96,126,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Ross Barkley,ENG,"MF,FW",Nice,28,1993,27,9,960,10.7,4,2,6,4,0,0,1,0,4.3,4.3,2.4,6.7,30,48,46,0.37,0.19,0.56,0.37,0.56,0.42,0.23,0.65,0.42,0.65
Mickaël Barreto,FRA,MF,Ajaccio,31,1991,20,15,1325,14.7,1,1,2,1,0,0,1,0,0.9,0.9,1.9,2.8,26,87,53,0.07,0.07,0.14,0.07,0.14,0.06,0.13,0.19,0.06,0.19
Cyrille Bayala,BFA,MF,Ajaccio,26,1996,33,25,2009,22.3,1,1,2,1,0,0,3,1,2.0,2.0,2.0,4.1,46,66,109,0.04,0.04,0.09,0.04,0.09,0.09,0.09,0.18,0.09,0.18
Yanis Begraoui,MAR,"FW,MF",Toulouse,21,2001,3,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
Alexis Beka Beka,FRA,"MF,DF",Nice,21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.5,13,25,23,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09
Jérémie Bela,ANG,"DF,MF",Clermont Foot,29,1993,19,7,743,8.3,1,1,2,1,0,0,0,0,0.6,0.6,0.2,0.8,22,24,54,0.12,0.12,0.24,0.12,0.24,0.07,0.03,0.1,0.07,0.1
Reda Belahyane,MAR,MF,Nice,18,2004,4,1,182,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,10,1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Youcef Belaïli,ALG,"MF,FW",Ajaccio,30,1992,17,15,1150,12.8,6,3,9,1,5,6,2,0,6.2,1.8,3.5,5.3,32,55,68,0.47,0.23,0.7,0.08,0.31,0.48,0.27,0.76,0.14,0.42
Youcef Belaïli,ALG,"FW,MF",Brest,30,1992,6,4,356,4.0,0,2,2,0,0,0,3,0,0.7,0.7,0.8,1.4,16,14,31,0.0,0.51,0.51,0.0,0.51,0.17,0.19,0.36,0.17,0.36
Haris Belkebla,ALG,MF,Brest,28,1994,38,30,2656,29.5,2,0,2,1,1,1,3,0,1.3,0.5,0.6,1.1,19,129,37,0.07,0.0,0.07,0.03,0.03,0.04,0.02,0.06,0.02,0.04
Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,24,1998,30,29,2419,26.9,2,6,8,2,0,0,5,0,2.5,2.5,5.2,7.7,104,153,110,0.07,0.22,0.3,0.07,0.3,0.09,0.19,0.29,0.09,0.29
Jeanuël Belocian,FRA,DF,Rennes,17,2005,8,6,506,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,21,21,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,17,2005,19,13,1052,11.7,4,1,5,4,0,0,1,0,1.9,1.9,1.2,3.2,31,55,93,0.34,0.09,0.43,0.34,0.43,0.17,0.11,0.27,0.17,0.27
Salim Ben Seghir,FRA,MF,Marseille,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wissam Ben Yedder,FRA,FW,Monaco,31,1990,32,28,2114,23.5,19,6,25,14,5,6,4,0,17.4,12.7,3.8,16.5,48,75,198,0.81,0.26,1.06,0.6,0.85,0.74,0.16,0.9,0.54,0.7
Nabil Bentaleb,ALG,MF,Angers,27,1994,30,29,2489,27.7,4,4,8,2,2,2,7,1,3.2,1.6,2.3,3.9,46,176,28,0.14,0.14,0.29,0.07,0.22,0.11,0.08,0.2,0.06,0.14
Patrick Berg,NOR,"MF,FW",Lens,24,1997,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
Mitchell van Bergen,NED,"FW,DF",Reims,22,1999,28,6,905,10.1,0,1,1,0,0,0,1,0,2.2,2.2,2.7,4.8,51,21,89,0.0,0.1,0.1,0.0,0.1,0.22,0.26,0.48,0.22,0.48
Quentin Bernard,FRA,DF,Auxerre,33,1989,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,4,27,14,0.0,0.14,0.14,0.0,0.14,0.0,0.08,0.08,0.0,0.08
Paul Bernardoni,FRA,GK,Angers,25,1997,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Bernat,ESP,"DF,MF",Paris S-G,29,1993,28,18,1648,18.3,1,4,5,1,0,0,1,0,0.9,0.9,3.1,3.9,24,38,143,0.05,0.22,0.27,0.05,0.27,0.05,0.17,0.21,0.05,0.21
Jason Berthomier,FRA,MF,Clermont Foot,32,1990,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Bilal Touré,MLI,FW,Reims,20,2001,3,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.09,0.03,0.09
Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veljko Birmančević,SRB,"FW,MF",Toulouse,24,1998,25,2,444,4.9,0,0,0,0,0,0,0,0,1.3,1.3,0.2,1.5,21,16,50,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.31,0.27,0.31
Marco Bizot,NED,GK,Brest,31,1991,37,37,3330,37.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Blanco,ESP,GK,Marseille,27,1995,6,6,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,37,30,2813,31.3,7,5,12,5,2,4,6,0,9.3,6.4,5.8,12.1,122,147,248,0.22,0.16,0.38,0.16,0.32,0.3,0.18,0.48,0.2,0.39
Miha Blažič,SVN,DF,Angers,29,1993,24,22,1979,22.0,2,0,2,2,0,0,4,0,1.6,1.6,0.1,1.6,0,64,0,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07
Joaquín Blázquez,ARG,GK,Brest,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myron Boadu,NED,FW,Monaco,21,2001,12,3,295,3.3,3,0,3,3,0,0,0,0,2.6,2.6,0.3,2.9,5,3,21,0.92,0.0,0.92,0.92,0.92,0.79,0.09,0.88,0.79,0.88
Jérôme Boateng,GER,DF,Lyon,33,1988,8,6,428,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Antonin Bobichon,FRA,MF,Angers,26,1995,3,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,4,8,0.0,0.0,0.0,0.0,0.0,0.28,1.01,1.3,0.28,1.3
Quentin Boisgard,FRA,MF,Lorient,25,1997,5,1,184,2.0,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,7,11,15,0.49,0.0,0.49,0.49,0.49,0.19,0.05,0.25,0.19,0.25
Neto Borges,BRA,DF,Clermont Foot,25,1996,33,33,2833,31.5,3,1,4,3,0,0,4,2,3.1,3.1,2.7,5.8,69,100,189,0.1,0.03,0.13,0.1,0.13,0.1,0.09,0.19,0.1,0.18
Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,10,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Kouamé Botué,BFA,"FW,MF",Ajaccio,19,2002,8,2,229,2.5,0,0,0,0,0,0,0,0,1.2,1.2,0.1,1.3,4,4,16,0.0,0.0,0.0,0.0,0.0,0.48,0.05,0.53,0.48,0.53
Badredine Bouanani,ALG,"FW,MF",Nice,17,2004,19,9,863,9.6,0,4,4,0,0,0,0,0,1.7,1.7,3.5,5.2,47,31,98,0.0,0.42,0.42,0.0,0.42,0.18,0.36,0.54,0.18,0.54
Hicham Boudaoui,ALG,MF,Nice,22,1999,27,22,1875,20.8,1,2,3,1,0,0,5,0,0.9,0.9,1.9,2.8,39,110,55,0.05,0.1,0.14,0.05,0.14,0.04,0.09,0.14,0.04,0.14
Franci Bouebari,FRA,DF,Strasbourg,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Sofiane Boufal,MAR,"FW,MF",Angers,28,1993,13,9,834,9.3,4,3,7,2,2,2,3,1,3.6,2.1,2.9,5.0,49,56,94,0.43,0.32,0.76,0.22,0.54,0.39,0.32,0.71,0.22,0.54
Ismaël Boura,COM,"DF,FW",Lens,21,2000,9,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,6,11,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.26,0.06,0.26
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,28,1994,37,37,3065,34.1,7,10,17,5,2,2,6,1,8.7,7.1,11.6,18.7,40,264,250,0.21,0.29,0.5,0.15,0.44,0.26,0.34,0.6,0.21,0.55
Bilal Brahimi,ALG,"FW,MF",Nice,22,2000,26,5,800,8.9,3,2,5,3,0,0,0,0,1.0,1.0,1.7,2.8,41,16,100,0.34,0.23,0.56,0.34,0.56,0.12,0.19,0.31,0.12,0.31
Lilian Brassier,FRA,DF,Brest,22,1999,36,35,3093,34.4,0,0,0,0,0,0,5,0,1.1,1.1,0.9,2.0,20,111,29,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Andreas Bruus,DEN,"DF,FW",Troyes,23,1999,27,18,1628,18.1,0,2,2,0,0,0,2,0,0.7,0.7,1.7,2.4,47,41,117,0.0,0.11,0.11,0.0,0.11,0.04,0.09,0.13,0.04,0.13
Joe Bryan,ENG,"MF,DF",Nice,28,1993,6,2,177,2.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,2,8,16,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04
Adam Buksa,POL,"FW,MF",Lens,26,1996,8,0,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Maxime Busi,BEL,DF,Reims,22,1999,21,11,1043,11.6,0,1,1,0,0,0,4,0,0.1,0.1,0.7,0.8,25,57,44,0.0,0.09,0.09,0.0,0.09,0.01,0.06,0.07,0.01,0.07
Marcin Bułka,POL,GK,Nice,22,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rémy Cabella,FRA,"MF,FW",Lille,32,1990,32,28,2525,28.1,7,10,17,7,0,0,3,0,8.3,8.3,10.7,19.0,113,230,242,0.25,0.36,0.61,0.25,0.61,0.3,0.38,0.68,0.3,0.68
Jimmy Cabot,FRA,"DF,MF",Lens,28,1994,11,5,511,5.7,0,1,1,0,0,0,2,0,0.3,0.3,2.1,2.4,26,29,65,0.0,0.18,0.18,0.0,0.18,0.05,0.37,0.43,0.05,0.43
Jens Cajuste,SWE,MF,Reims,22,1999,31,14,1530,17.0,3,1,4,3,0,0,8,1,1.5,1.5,1.2,2.8,46,109,40,0.18,0.06,0.24,0.18,0.24,0.09,0.07,0.16,0.09,0.16
Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahdi Camara,FRA,MF,Brest,24,1998,31,20,1820,20.2,2,0,2,2,0,0,4,1,2.5,2.5,0.4,3.0,32,80,44,0.1,0.0,0.1,0.1,0.1,0.12,0.02,0.15,0.12,0.15
Mohamed Camara,MLI,MF,Monaco,22,2000,29,25,2194,24.4,0,3,3,0,0,0,6,1,1.0,1.0,2.2,3.2,28,135,19,0.0,0.12,0.12,0.0,0.12,0.04,0.09,0.13,0.04,0.13
Ousmane Camara,GUI,"FW,MF",Auxerre,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,2,1,0.0,0.0,0.0,0.0,0.0,0.19,0.83,1.01,0.19,1.01
Ousmane Camara,MLI,DF,Angers,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,16,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Axel Camblan,FRA,"FW,MF",Brest,18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.39,0.22,0.39
Pierrick Capelle,FRA,"MF,DF",Angers,35,1987,26,15,1428,15.9,0,3,3,0,0,0,8,0,1.5,1.5,1.2,2.7,16,66,40,0.0,0.19,0.19,0.0,0.19,0.1,0.07,0.17,0.1,0.17
Maxence Caqueret,FRA,MF,Lyon,22,2000,36,32,2767,30.7,4,7,11,4,0,0,2,0,2.6,2.6,5.1,7.7,46,183,114,0.13,0.23,0.36,0.13,0.36,0.09,0.16,0.25,0.09,0.25
Irvin Cardona,MLT,"FW,MF",Brest,24,1997,10,1,233,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,4,14,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.18,0.07,0.18
Igor Carioca,BRA,DF,Lorient,25,1996,7,5,456,5.1,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,8,22,23,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
Matis Carvalho,POR,GK,Montpellier,23,1999,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,32,30,2568,28.5,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.2,19,120,20,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Yoann Cathline,FRA,"FW,MF",Lorient,20,2002,23,11,1090,12.1,1,1,2,1,0,0,0,0,1.5,1.5,0.7,2.2,46,29,106,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18
