Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
34,Zach Booth,us USA,MF,Excelsior,21-309,2004,3,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
35,Gonçalo Borges,pt POR,FW,Feyenoord,24-269,2001,5,2,212,2.4,2,1,3,2,0,0,0,0,1.1,1.1,0.5,1.7,10,7,27,0.85,0.42,1.27,0.85,1.27,0.48,0.23,0.70,0.48,0.70,Matches
36,Yvandro Borges Sanches,lu LUX,"FW,MF",Heracles Almelo,21-213,2004,11,5,518,5.8,2,0,2,2,0,0,0,0,0.3,0.3,0.0,0.4,14,9,27,0.35,0.00,0.35,0.35,0.35,0.06,0.01,0.06,0.06,0.06,Matches
37,Jordy Bos,au AUS,DF,Feyenoord,23-055,2002,12,8,727,8.1,2,2,4,2,0,0,0,0,0.7,0.7,1.4,2.2,27,64,34,0.25,0.25,0.50,0.25,0.50,0.09,0.18,0.27,0.09,0.27,Matches
38,Rayane Bounida,be BEL,"FW,MF",Ajax,19-295,2006,7,2,131,1.5,0,0,0,0,0,0,2,0,0.5,0.5,0.5,1.0,5,8,20,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.67,0.33,0.67,Matches
39,Aaron Bouwman,nl NED,DF,Ajax,18-117,2007,4,4,360,4.0,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,1,9,0,0.25,0.00,0.25,0.25,0.25,0.05,0.00,0.05,0.05,0.05,Matches
40,Wassim Bouziane,nl NED,"DF,FW",AZ Alkmaar,19-001,2006,3,0,65,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,3,2,8,0.00,1.38,1.38,0.00,1.38,0.06,0.57,0.62,0.06,0.62,Matches
41,Can Bozdogan,de GER,MF,Utrecht,24-262,2001,11,1,172,1.9,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,8,7,9,0.52,0.00,0.52,0.52,0.52,0.40,0.02,0.43,0.40,0.43,Matches
42,Mattijs Branderhorst,nl NED,GK,Fortuna Sittard,31-357,1993,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
43,Oliver Braude,no NOR,DF,Heerenveen,21-305,2004,16,16,1399,15.5,0,3,3,0,0,0,2,0,0.8,0.8,2.6,3.5,18,62,59,0.00,0.19,0.19,0.00,0.19,0.05,0.17,0.22,0.05,0.22,Matches
44,Jakob Breum,dk DEN,MF,Go Ahead Eag,22-036,2003,11,7,660,7.3,1,2,3,1,0,0,0,0,1.0,1.0,1.6,2.5,16,45,34,0.14,0.27,0.41,0.14,0.41,0.13,0.22,0.35,0.13,0.35,Matches
45,Philip Brittijn,nl NED,"MF,DF",Fortuna Sittard,21-258,2004,17,14,1227,13.6,3,1,4,3,0,0,5,0,1.8,1.8,0.3,2.1,8,41,18,0.22,0.07,0.29,0.22,0.29,0.13,0.02,0.16,0.13,0.16,Matches
46,Ilias Bronkhorst,nl NED,DF,Excelsior,28-227,1997,16,14,1202,13.4,0,0,0,0,0,0,4,0,0.3,0.3,1.4,1.7,29,62,46,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
47,Michael Brouwer,nl NED,GK,Utrecht,32-336,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
48,Patrick Brouwer,nl NED,MF,Telstar,24-279,2001,17,17,1329,14.8,3,2,5,3,0,0,1,0,5.0,5.0,1.9,6.8,37,52,92,0.20,0.14,0.34,0.20,0.34,0.34,0.13,0.46,0.34,0.46,Matches
49,Luuk Brouwers,nl NED,MF,Heerenveen,27-234,1998,16,15,1313,14.6,2,4,6,2,0,0,3,1,2.7,2.7,3.1,5.8,13,72,50,0.14,0.27,0.41,0.14,0.41,0.19,0.21,0.40,0.19,0.40,Matches
50,Max Bruns,nl NED,DF,Twente,23-047,2002,8,7,675,7.5,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,4,44,1,0.13,0.00,0.13,0.13,0.13,0.03,0.01,0.04,0.03,0.04,Matches
51,Thomas Bruns,nl NED,MF,Heracles Almelo,33-350,1992,15,7,722,8.0,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,13,32,17,0.12,0.00,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09,Matches
52,Charles-Andréas Brym,ca CAN,FW,NAC Breda,27-137,1998,10,4,433,4.8,0,3,3,0,0,1,2,0,2.4,1.6,0.8,2.4,20,16,44,0.00,0.62,0.62,0.00,0.62,0.49,0.16,0.66,0.33,0.49,Matches
53,Thomas Buitink,nl NED,FW,Zwolle,25-192,2000,5,0,75,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0,2,11,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.17,0.11,0.17,Matches
54,Nordin Bukala,nl NED,MF,Volendam,20-096,2005,17,16,1336,14.8,1,1,2,1,0,0,3,0,2.0,2.0,0.1,2.1,6,34,24,0.07,0.07,0.13,0.07,0.13,0.13,0.01,0.14,0.13,0.14,Matches
55,Zico Buurmeester,nl NED,MF,AZ Alkmaar,23-199,2002,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
56,Zico Buurmeester,nl NED,MF,Zwolle,23-199,2002,8,2,369,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,2,15,14,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.16,0.03,0.16,Matches
57,Jayden Candelaria,cw CUW,"DF,FW",NAC Breda,21-296,2004,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
58,Adam Carlén,se SWE,MF,Excelsior,25-179,2000,14,12,1089,12.1,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.4,1,34,5,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.04,0.01,0.04,Matches
59,Yoann Cathline,fr FRA,"FW,MF",Utrecht,23-154,2002,9,6,560,6.2,1,2,3,1,0,0,2,0,0.7,0.7,0.7,1.4,20,13,53,0.16,0.32,0.48,0.16,0.48,0.11,0.12,0.23,0.11,0.23,Matches
60,Mateo Chávez,mx MEX,DF,AZ Alkmaar,21-225,2004,10,3,358,4.0,0,1,1,0,0,0,2,0,0.6,0.6,0.4,1.0,4,26,20,0.00,0.25,0.25,0.00,0.25,0.14,0.10,0.24,0.14,0.24,Matches
61,Tjaronn Chery,sr SUR,"MF,FW",NEC Nijmegen,37-202,1988,16,16,1344,14.9,3,3,6,1,2,4,2,1,5.5,2.4,1.9,4.3,30,79,80,0.20,0.20,0.40,0.07,0.27,0.37,0.13,0.50,0.16,0.29,Matches
62,Jordy Clasie,nl NED,MF,AZ Alkmaar,34-179,1991,7,6,530,5.9,0,0,0,0,0,0,4,1,0.1,0.1,0.6,0.6,3,38,11,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Matches
63,Pelle Clement,nl NED,MF,Sparta R'dam,29-218,1996,11,10,847,9.4,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,7,29,10,0.11,0.00,0.11,0.11,0.11,0.05,0.06,0.11,0.05,0.11,Matches
64,Gonzalo Crettaz,ar ARG,GK,NEC Nijmegen,25-298,2000,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
65,Vito van Crooij,nl NED,"MF,FW",NEC Nijmegen,29-328,1996,8,2,255,2.8,1,0,1,1,0,0,0,0,1.5,1.5,0.7,2.2,3,6,19,0.35,0.00,0.35,0.35,0.35,0.54,0.24,0.78,0.54,0.78,Matches
66,Robin van Cruijsen,,MF,Volendam,,,11,7,575,6.4,2,2,4,2,0,0,3,0,1.1,1.1,2.8,3.9,11,20,30,0.31,0.31,0.63,0.31,0.63,0.17,0.43,0.61,0.17,0.61,Matches
67,Ro-Zangelo Daal,nl NED,FW,AZ Alkmaar,21-316,2004,9,7,500,5.6,1,0,1,1,0,0,0,0,0.4,0.4,1.3,1.7,38,22,53,0.18,0.00,0.18,0.18,0.18,0.07,0.24,0.31,0.07,0.31,Matches
68,Jasper Dahlhaus,nl NED,DF,Fortuna Sittard,24-026,2001,15,15,1266,14.1,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,32,41,27,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09,Matches
69,Brynjolfur Darri Willumsson,is ISL,FW,Groningen,25-133,2000,13,8,761,8.5,6,0,6,6,0,0,1,0,4.4,4.4,0.9,5.3,6,8,48,0.71,0.00,0.71,0.71,0.71,0.52,0.11,0.63,0.52,0.63,Matches
70,Eli Dasa,il ISR,DF,NEC Nijmegen,33-020,1992,10,9,827,9.2,0,0,0,0,0,0,0,0,0.4,0.4,1.2,1.6,21,46,25,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Matches
71,Jari De Busser,be BEL,GK,Go Ahead Eag,26-063,1999,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
72,Mats Deijl,nl NED,DF,Go Ahead Eag,28-161,1997,17,17,1485,16.5,1,2,3,0,1,2,3,0,2.5,0.9,1.7,2.6,19,68,65,0.06,0.12,0.18,0.00,0.12,0.15,0.10,0.26,0.06,0.16,Matches
73,Maxim Dekker,nl NED,DF,AZ Alkmaar,21-246,2004,4,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
74,Emirhan Demircan,tr TUR,"FW,MF",Utrecht,20-337,2005,6,0,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,3,13,0.00,0.00,0.00,0.00,0.00,0.13,0.11,0.25,0.13,0.25,Matches
75,Thomas van den Belt,nl NED,MF,Twente,24-188,2001,17,13,1050,11.7,2,1,3,2,0,0,2,0,3.5,3.5,0.8,4.4,19,50,38,0.17,0.09,0.26,0.17,0.26,0.30,0.07,0.37,0.30,0.37,Matches
76,Joël van den Berg,nl NED,MF,PSV Eindhoven,18-315,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53,Matches
77,Damian van der Haar,nl NED,DF,Zwolle,21-341,2004,2,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
78,Mike van der Hoorn,nl NED,DF,Utrecht,33-069,1992,13,12,983,10.9,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,4,47,4,0.09,0.00,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14,Matches
79,Djevencio van der Kust,sr SUR,DF,Heracles Almelo,24-237,2001,10,6,560,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,6,8,14,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
80,David van der Werff,nl NED,"FW,MF",Groningen,21-114,2004,17,10,804,8.9,2,0,2,2,0,0,1,0,3.0,3.0,1.6,4.6,15,35,47,0.22,0.00,0.22,0.22,0.22,0.33,0.18,0.51,0.33,0.51,Matches
81,Anthony Descotte,be BEL,"FW,MF",Volendam,22-142,2003,6,3,316,3.5,2,1,3,2,0,0,1,0,0.9,0.9,0.4,1.2,7,9,16,0.57,0.28,0.85,0.57,0.85,0.25,0.11,0.36,0.25,0.36,Matches
82,Sergiño Dest,us USA,DF,PSV Eindhoven,25-050,2000,16,16,1391,15.5,1,4,5,1,0,0,4,0,0.8,0.8,2.8,3.6,58,104,87,0.06,0.26,0.32,0.06,0.32,0.05,0.18,0.23,0.05,0.23,Matches
83,Gaoussou Diarra,ml MLI,"FW,MF",Feyenoord,23-032,2002,3,2,159,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,7,3,16,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
84,Matisse Didden,be BEL,DF,Utrecht,24-076,2001,10,7,688,7.6,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,2,26,1,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Matches
85,Elijah Dijkstra,nl NED,DF,AZ Alkmaar,19-140,2006,5,3,285,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,4,9,20,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
86,Julius Dirksen,nl NED,"DF,MF",Go Ahead Eag,22-324,2003,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
87,Kasper Dolberg,dk DEN,FW,Ajax,28-078,1997,7,3,321,3.6,2,0,2,2,0,0,0,0,1.0,1.0,0.3,1.3,6,2,17,0.56,0.00,0.56,0.56,0.56,0.29,0.08,0.37,0.29,0.37,Matches
88,Yoon Doyong,kr KOR,FW,Excelsior,19-056,2006,6,0,103,1.1,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,1,0,6,0.87,0.00,0.87,0.87,0.87,0.90,0.00,0.90,0.90,0.90,Matches
89,Couhaib Driouech,ma MAR,"FW,MF",PSV Eindhoven,23-250,2002,13,1,354,3.9,0,2,2,0,0,0,2,0,0.7,0.7,0.9,1.6,27,7,47,0.00,0.51,0.51,0.00,0.51,0.18,0.22,0.40,0.18,0.40,Matches
90,Joel Drommel,nl NED,GK,Sparta R'dam,29-037,1996,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
91,Lance Duijvestijn,nl NED,MF,Sparta R'dam,26-342,1999,13,6,697,7.7,0,0,0,0,0,0,2,0,1.3,1.3,0.8,2.1,12,43,23,0.00,0.00,0.00,0.00,0.00,0.16,0.10,0.27,0.16,0.27,Matches
92,Mike van Duinen,nl NED,FW,Excelsior,34-047,1991,14,3,405,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.5,1.5,3,10,13,0.22,0.00,0.22,0.22,0.22,0.21,0.11,0.33,0.21,0.33,Matches
93,Kiano Dyer,eng ENG,"MF,FW",Volendam,19-032,2006,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Oliver Edvardsen,no NOR,FW,Ajax,26-279,1999,10,5,507,5.6,0,0,0,0,0,0,2,0,0.7,0.7,0.3,1.1,11,16,45,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,Matches
95,Victor Edvardsen,se SWE,"FW,MF",Go Ahead Eag,29-343,1996,10,8,703,7.8,1,2,3,1,0,0,2,0,1.5,1.5,1.8,3.3,8,20,65,0.13,0.26,0.38,0.13,0.38,0.20,0.23,0.43,0.20,0.43,Matches
96,Lushendry Edward Martes,nl NED,DF,Sparta R'dam,17-231,2008,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
97,Espen van Ee,nl NED,MF,Heerenveen,22-171,2003,1,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
98,Mike Eerdhuijzen,nl NED,DF,Utrecht,25-163,2000,5,2,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,Mats Egbring,nl NED,"DF,MF",Heerenveen,19-097,2006,4,0,36,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.07,0.32,0.39,0.07,0.39,Matches
100,Nils Eggens,nl NED,"MF,FW",Groningen,20-259,2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
101,Remi van Ekeris,nl NED,MF,Telstar,23-091,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
102,Noam Emeran,fr FRA,"DF,MF",Groningen,23-090,2002,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,7,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
