Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Kevin Bonifazi,ITA,DF,Frosinone,27,1996,3.4,3,0.87,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gennaro Borrelli,ITA,FW,Frosinone,23,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Erik Botheim,NOR,"FW,MF",Salernitana,23,2000,3.5,1,0.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Frosinone,31,1991,2.2,4,1.79,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Edoardo Bove,ITA,MF,Roma,21,2002,19.8,40,2.02,34,0,1,0,5,0,2,0.1,2,0,0,0,0,0
Domagoj Bradarić,CRO,DF,Salernitana,23,1999,30.5,61,2.0,46,9,1,1,2,2,3,0.1,3,0,0,0,0,0
Josip Brekalo,CRO,FW,Fiorentina,25,1998,7.2,19,2.62,15,2,1,0,1,0,3,0.41,2,0,0,0,1,0
Gleison Bremer,BRA,DF,Juventus,26,1997,35.9,24,0.67,19,0,0,3,0,2,3,0.08,2,0,0,1,0,0
Brenner,BRA,"MF,FW",Udinese,23,2000,2.1,5,2.38,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Marco Brescianini,ITA,MF,Frosinone,23,2000,25.8,50,1.94,41,0,4,2,3,0,4,0.16,4,0,0,0,0,0
Dylan Bronn,TUN,"DF,MF",Salernitana,28,1995,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tajon Buchanan,CAN,DF,Inter,24,1999,1.8,6,3.35,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Alessandro Buongiorno,ITA,DF,Torino,24,1999,28.1,22,0.78,17,0,0,1,1,3,1,0.04,0,0,0,0,1,0
Rareș-Cătălin Burnete,ROU,FW,Lecce,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jovane Cabral,CPV,"MF,FW",Salernitana,25,1998,7.5,25,3.31,20,1,2,1,1,0,0,0.0,0,0,0,0,0,0
Liberato Cacace,NZL,DF,Empoli,22,2000,21.2,42,1.97,26,12,2,2,0,0,2,0.09,2,0,0,0,0,0
Jens Cajuste,SWE,MF,Napoli,23,1999,11.3,37,3.28,31,0,4,1,0,1,5,0.44,4,0,0,0,0,1
Davide Calabria,ITA,DF,Milan,26,1996,24.3,34,1.4,32,0,0,0,1,1,6,0.25,6,0,0,0,0,0
Riccardo Calafiori,ITA,DF,Bologna,21,2002,26.1,46,1.77,36,0,2,5,0,3,8,0.31,5,0,0,3,0,0
Mattia Caldara,ITA,DF,Milan,29,1994,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luca Caldirola,ITA,DF,Monza,32,1991,23.8,14,0.59,13,0,0,0,0,1,1,0.04,1,0,0,0,0,0
Hakan Çalhanoğlu,TUR,MF,Inter,29,1994,28.4,107,3.77,63,39,0,4,0,1,10,0.35,7,3,0,0,0,0
Francesco Camarda,ITA,FW,Milan,15,2008,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,22,2000,28.4,93,3.28,57,6,4,6,18,2,4,0.14,2,0,0,0,2,0
Andrea Cambiaso,ITA,"DF,FW",Juventus,23,2000,26.4,78,2.96,62,5,4,3,3,1,5,0.19,5,0,0,0,0,0
Matteo Cancellieri,ITA,"FW,MF",Empoli,21,2002,19.9,54,2.72,27,1,10,6,9,1,6,0.3,2,0,2,0,2,0
Antonio Candreva,ITA,"MF,FW",Salernitana,36,1987,30.6,119,3.89,72,30,6,10,1,0,13,0.43,8,2,1,2,0,0
Luigi Canotto,ITA,FW,Frosinone,29,1994,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gianluca Caprari,ITA,"MF,FW",Monza,30,1993,3.2,16,5.03,11,3,1,1,0,0,0,0.0,0,0,0,0,0,0
Elia Caprile,ITA,GK,Empoli,21,2001,23.0,8,0.35,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Francesco Caputo,ITA,FW,Empoli,35,1987,14.1,26,1.85,22,0,0,4,0,0,0,0.0,0,0,0,0,0,0
Andrea Carboni,ITA,DF,Monza,22,2001,16.5,17,1.03,16,0,0,0,0,1,1,0.06,1,0,0,0,0,0
Valentin Carboni,ARG,"MF,FW",Monza,18,2005,13.0,42,3.23,36,2,1,1,0,2,4,0.31,3,0,0,1,0,0
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,26.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nicolò Casale,ITA,DF,Lazio,25,1998,17.3,12,0.69,9,0,0,3,0,0,1,0.06,0,0,0,1,0,0
Giuseppe Caso,ITA,"FW,MF",Frosinone,24,1998,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0
Valentín Castellanos,ARG,FW,Lazio,24,1998,18.7,48,2.57,37,0,2,4,5,0,11,0.59,8,0,1,2,0,0
Samu Castillejo,ESP,"FW,MF",Sassuolo,28,1995,6.0,27,4.54,22,2,1,1,1,0,1,0.17,1,0,0,0,0,0
Santiago Castro,ARG,FW,Bologna,18,2004,2.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,26,1997,4.1,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0
Danilo Cataldi,ITA,MF,Lazio,28,1994,15.1,23,1.52,15,6,2,0,0,0,1,0.07,1,0,0,0,0,0
Emil Ceide,NOR,"FW,MF",Sassuolo,21,2001,2.0,7,3.6,5,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Zeki Çelik,TUR,DF,Roma,26,1997,7.5,19,2.54,15,1,1,0,0,2,0,0.0,0,0,0,0,0,0
Fabien Centonze,FRA,DF,Hellas Verona,27,1996,7.5,16,2.13,10,5,1,0,0,0,2,0.27,1,1,0,0,0,0
Michele Cerofolini,ITA,GK,Frosinone,24,1999,7.5,1,0.13,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Alberto Cerri,ITA,FW,Empoli,27,1996,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0
Leonardo Cerri,ITA,DF,Juventus,20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Charlys,BRA,MF,Hellas Verona,19,2004,0.3,4,14.4,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Walid Cheddira,MAR,FW,Frosinone,25,1998,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0
Federico Chiesa,ITA,FW,Juventus,25,1997,24.4,117,4.79,70,17,14,7,8,1,9,0.37,5,0,2,0,2,0
Oliver Christensen,DEN,GK,Fiorentina,24,1999,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Samuel Chukwueze,NGA,FW,Milan,24,1999,11.3,48,4.25,32,0,9,5,2,0,7,0.62,5,0,1,1,0,0
Alphadjo Cissè,ITA,FW,Hellas Verona,16,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Giorgio Cittadini,ITA,DF,Monza,21,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Giorgio Cittadini,ITA,DF,Genoa,21,2002,1.2,2,1.7,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0
Patrick Ciurria,ITA,"DF,MF",Monza,28,1995,17.8,53,2.98,43,4,2,2,1,1,3,0.17,2,0,0,1,0,0
Lorenzo Colombo,ITA,FW,Monza,21,2002,15.1,28,1.85,19,0,4,3,2,0,6,0.4,4,0,2,0,0,0
Andrea Colpani,ITA,"MF,FW",Monza,24,1999,29.5,120,4.06,79,20,8,5,7,1,10,0.34,8,0,2,0,0,0
Pietro Comuzzo,ITA,"DF,FW",Fiorentina,18,2005,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Andrea Consigli,ITA,GK,Sassuolo,36,1987,35.0,4,0.11,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Nikita Contini Baranovsky,ITA,GK,Napoli,27,1996,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Diego Coppola,ITA,DF,Hellas Verona,19,2003,18.2,8,0.44,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tommaso Corazza,ITA,DF,Bologna,19,2004,2.2,3,1.38,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Jeppe Corfitzen,DEN,FW,Lecce,18,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Giacomo Corona,ITA,FW,Empoli,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
João Costa,BRA,"MF,FW",Roma,18,2005,0.2,2,12.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Benoît Costil,FRA,GK,Salernitana,36,1987,13.0,4,0.31,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lassana Coulibaly,MLI,MF,Salernitana,27,1996,23.1,40,1.73,35,0,0,1,2,2,0,0.0,0,0,0,0,0,0
Mamadou Coulibaly,SEN,DF,Salernitana,24,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alessio Cragno,ITA,GK,Sassuolo,29,1994,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,36.5,82,2.24,69,0,0,9,4,0,16,0.44,9,0,0,6,1,0
Juan Cruz,ARG,"FW,MF",Hellas Verona,24,1999,1.2,3,2.48,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Juan Cuadrado,COL,DF,Inter,35,1988,3.0,13,4.38,11,1,0,1,0,0,3,1.01,3,0,0,0,0,0
Marvin Cuni,ALB,FW,Frosinone,22,2001,5.9,17,2.88,11,0,1,1,3,1,1,0.17,0,0,0,0,1,0
Danilo D'Ambrosio,ITA,DF,Monza,34,1988,17.1,14,0.82,5,0,2,4,1,2,0,0.0,0,0,0,0,0,0
Flavius Daniliuc,AUT,DF,Salernitana,22,2001,8.3,10,1.21,9,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Danilo,BRA,DF,Juventus,32,1991,27.2,48,1.76,41,1,1,2,0,3,3,0.11,1,0,0,1,0,1
Matteo Darmian,ITA,DF,Inter,33,1989,26.7,55,2.06,45,6,0,2,2,0,3,0.11,2,0,0,0,1,0
Juan David Cabal,COL,DF,Hellas Verona,22,2001,16.6,40,2.41,28,3,1,2,2,4,2,0.12,1,0,0,0,0,1
Keinan Davis,ENG,"FW,MF",Udinese,25,1998,2.1,11,5.32,8,0,0,3,0,0,1,0.48,0,0,0,1,0,0
Paweł Dawidowicz,POL,DF,Hellas Verona,28,1995,23.8,11,0.46,8,1,0,2,0,0,1,0.04,0,0,0,1,0,0
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,22.5,93,4.13,70,2,8,2,8,3,10,0.44,10,0,0,0,0,0
Mattia De Sciglio,ITA,DF,Juventus,30,1992,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lorenzo De Silvestri,ITA,DF,Bologna,35,1988,7.5,4,0.53,4,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Koni De Winter,BEL,DF,Genoa,21,2002,26.4,24,0.91,20,1,0,2,0,1,3,0.11,1,0,0,2,0,0
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,32,1991,8.4,19,2.26,16,1,0,2,0,0,2,0.24,2,0,0,0,0,0
Alessandro Deiola,ITA,MF,Cagliari,27,1995,17.9,28,1.57,23,1,0,3,0,1,0,0.0,0,0,0,0,0,0
Alessandro Dellavalle,ITA,DF,Torino,19,2004,0.2,1,6.0,1,0,0,0,0,0,1,6.0,1,0,0,0,0,0
Diego Demme,GER,MF,Napoli,31,1991,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Leander Dendoncker,BEL,MF,Napoli,28,1995,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mattia Destro,ITA,"FW,MF",Empoli,32,1991,4.1,4,0.98,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0
Federico Di Francesco,ITA,"FW,MF",Lecce,29,1994,0.2,1,6.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Raffaele Di Gennaro,ITA,GK,Inter,29,1993,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Michele Di Gregorio,ITA,GK,Monza,26,1997,31.9,11,0.34,8,2,0,0,1,0,3,0.09,1,1,0,0,1,0
Giovanni Di Lorenzo,ITA,DF,Napoli,29,1993,35.9,126,3.51,114,0,5,6,0,1,10,0.28,9,0,0,1,0,0
Alessandro Di Pardo,ITA,"DF,MF",Cagliari,24,1999,4.0,6,1.5,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Boulaye Dia,SEN,"FW,MF",Salernitana,26,1996,12.7,26,2.05,21,0,1,3,1,0,0,0.0,0,0,0,0,0,0
Federico Dimarco,ITA,DF,Inter,25,1997,23.1,108,4.68,78,21,2,5,1,1,14,0.61,10,2,0,2,0,0
Tiago Djaló,POR,DF,Juventus,23,2000,0.2,1,5.29,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Koffi Djidji,CIV,DF,Torino,30,1992,8.4,4,0.47,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Berat Djimsiti,ALB,DF,Atalanta,30,1993,31.5,18,0.57,16,0,0,1,1,0,1,0.03,1,0,0,0,0,0
Dodô,BRA,DF,Fiorentina,24,1998,5.8,15,2.59,13,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Josh Doig,SCO,DF,Hellas Verona,21,2002,9.2,9,0.98,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Doig,SCO,DF,Sassuolo,21,2002,14.9,27,1.81,19,6,0,2,0,0,4,0.27,2,1,0,1,0,0
Nicolás Domínguez,ARG,MF,Bologna,25,1998,1.1,2,1.78,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Giulio Donati,ITA,DF,Monza,33,1990,0.4,4,10.0,4,0,0,0,0,0,1,2.5,1,0,0,0,0,0
Patrick Dorgu,DEN,"DF,MF",Lecce,18,2004,17.4,40,2.3,26,5,2,3,4,0,1,0.06,0,0,0,1,0,0
Alberto Dossena,ITA,DF,Cagliari,24,1998,33.1,29,0.88,21,0,0,4,1,3,5,0.15,4,0,0,1,0,0
Radu Drăgușin,ROU,DF,Genoa,21,2002,19.0,12,0.63,7,2,0,3,0,0,1,0.05,1,0,0,0,0,0
Ondrej Duda,SVK,MF,Hellas Verona,28,1994,27.3,93,3.41,53,27,2,3,5,3,9,0.33,5,2,0,0,1,1
Denzel Dumfries,NED,DF,Inter,27,1996,18.2,47,2.59,37,3,3,1,3,0,8,0.44,5,0,1,0,2,0
Alfred Duncan,GHA,MF,Fiorentina,30,1993,21.0,60,2.86,44,11,2,2,0,1,10,0.48,6,2,0,2,0,0
Paulo Dybala,ARG,"FW,MF",Roma,29,1993,21.8,95,4.36,56,25,3,4,6,1,19,0.87,12,4,2,0,1,0
Festy Ebosele,IRL,DF,Udinese,20,2002,18.9,55,2.91,30,1,10,2,12,0,4,0.21,0,0,1,0,3,0
Enzo Ebosse,CMR,DF,Udinese,24,1999,0.1,1,11.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tyronne Ebuehi,NGA,DF,Empoli,27,1995,12.2,17,1.39,14,2,0,0,1,0,1,0.08,1,0,0,0,0,0
Éderson,BRA,MF,Atalanta,24,1999,31.9,71,2.23,61,3,5,0,1,1,6,0.19,6,0,0,0,0,0
Kingsley Ehizibue,NED,DF,Udinese,28,1995,10.6,23,2.17,14,0,2,3,4,0,2,0.19,2,0,0,0,0,0
Emmanuel Ekong,SWE,FW,Empoli,21,2002,0.1,1,18.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Caleb Ekuban,GHA,FW,Genoa,29,1994,12.6,35,2.79,17,0,5,4,9,0,3,0.24,1,0,1,0,1,0
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,3.8,9,2.4,7,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Martin Erlic,CRO,DF,Sassuolo,25,1998,29.1,12,0.41,8,1,0,1,2,0,1,0.03,0,1,0,0,0,0
Giovanni Fabbian,ITA,"MF,FW",Bologna,20,2003,11.7,23,1.96,18,0,1,3,0,1,2,0.17,1,0,1,0,0,0
Nicolò Fagioli,ITA,MF,Juventus,22,2001,4.9,16,3.29,9,6,0,1,0,0,2,0.41,1,1,0,0,0,0
Wladimiro Falcone,ITA,GK,Lecce,28,1995,38.0,2,0.05,0,1,0,0,1,0,1,0.03,0,0,0,0,1,0
Davide Faraoni,ITA,DF,Hellas Verona,31,1991,6.7,21,3.13,14,5,0,0,1,1,2,0.3,2,0,0,0,0,0
