Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Tammy Abraham,eng ENG,FW,Roma,25,1997,2.7,3,1.12,1,0,0,0,1,1,1,0.37,0,0,0,0,1,0,Matches
2,Francesco Acerbi,it ITA,DF,Inter,35,1988,26.5,22,0.83,19,0,0,3,0,0,1,0.04,1,0,0,0,0,0,Matches
3,Yacine Adli,fr FRA,MF,Milan,23,2000,15.6,62,3.97,41,18,3,0,0,0,8,0.51,4,3,1,0,0,0,Matches
4,Michel Aebischer,ch SUI,MF,Bologna,26,1997,24.8,40,1.61,32,2,2,2,2,0,1,0.04,1,0,0,0,0,0,Matches
5,Lucien Agoume,fr FRA,MF,Inter,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
6,Marley Aké,fr FRA,FW,Udinese,22,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7,Ebenezer Akinsanmiro,ng NGA,MF,Inter,18,2004,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8,Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,30,1992,7.8,5,0.64,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9,David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,0.6,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
10,Luis Alberto,es ESP,MF,Lazio,30,1992,25.7,118,4.60,81,29,0,7,0,1,9,0.35,8,1,0,0,0,0,Matches
11,Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,4.2,6,1.42,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
12,Pontus Almqvist,se SWE,"FW,MF",Lecce,24,1999,23.4,64,2.74,38,1,9,5,8,3,7,0.30,4,0,0,0,2,1,Matches
13,Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
14,Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,6.4,3,0.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
15,Felipe Anderson,br BRA,"FW,MF",Lazio,30,1993,30.8,92,2.99,76,2,4,5,2,3,12,0.39,10,0,1,0,0,1,Matches
16,Angeliño,es ESP,DF,Roma,26,1997,12.7,33,2.60,30,2,0,1,0,0,3,0.24,3,0,0,0,0,0,Matches
17,Houssem Aouar,dz ALG,"MF,FW",Roma,25,1998,8.4,21,2.50,12,4,1,2,2,0,0,0.00,0,0,0,0,0,0,Matches
18,Simone Aresti,it ITA,GK,Cagliari,37,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
19,Marko Arnautović,at AUT,FW,Inter,34,1989,8.9,24,2.71,22,0,0,1,1,0,3,0.34,3,0,0,0,0,0,Matches
20,Kristjan Asllani,al ALB,MF,Inter,21,2002,8.7,19,2.18,13,4,1,1,0,0,5,0.57,4,1,0,0,0,0,Matches
21,Emil Audero,id IDN,GK,Inter,26,1997,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
22,Tommaso Augello,it ITA,DF,Cagliari,28,1994,26.9,56,2.08,32,19,0,1,2,2,2,0.07,2,0,0,0,0,0,Matches
23,Carlos Augusto,br BRA,DF,Inter,24,1999,19.2,36,1.88,29,4,1,0,1,1,6,0.31,4,1,1,0,0,0,Matches
24,Yann Aurel Bisseck,de GER,DF,Inter,22,2000,10.0,10,1.00,4,0,1,2,3,0,0,0.00,0,0,0,0,0,0,Matches
25,Sardar Azmoun,ir IRN,"FW,MF",Roma,28,1995,6.5,18,2.77,10,0,1,5,2,0,5,0.77,1,0,0,2,2,0,Matches
26,Paulo Azzi,br BRA,"DF,MF",Cagliari,29,1994,10.6,25,2.37,18,0,2,4,0,1,0,0.00,0,0,0,0,0,0,Matches
27,Oussama El Azzouzi,ma MAR,MF,Bologna,22,2001,6.1,10,1.65,8,1,0,0,1,0,3,0.49,3,0,0,0,0,0,Matches
28,Milan Badelj,hr CRO,MF,Genoa,34,1989,28.2,57,2.02,51,1,1,2,2,0,13,0.46,11,0,1,1,0,0,Matches
29,Jaime Báez,uy URU,"FW,MF",Frosinone,28,1995,5.6,16,2.88,7,6,1,0,2,0,2,0.36,1,0,0,0,1,0,Matches
30,Nicola Bagnolini,it ITA,GK,Bologna,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
31,Nedim Bajrami,al ALB,"MF,FW",Sassuolo,24,1999,14.6,50,3.44,30,10,3,5,1,1,6,0.41,4,1,0,1,0,0,Matches
32,Mitchel Bakker,nl NED,DF,Atalanta,23,2000,4.2,4,0.95,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
33,Tommaso Baldanzi,it ITA,"MF,FW",Empoli,20,2003,8.3,36,4.35,24,4,3,1,4,0,2,0.24,2,0,0,0,0,0,Matches
34,Tommaso Baldanzi,it ITA,"FW,MF",Roma,20,2003,5.8,23,4.00,12,0,4,3,4,0,1,0.17,0,0,0,1,0,0,Matches
35,Lameck Banda,zm ZAM,FW,Lecce,22,2001,15.0,62,4.14,30,4,15,11,1,1,3,0.20,2,1,0,0,0,0,Matches
36,Daniel Bandeira,pt POR,MF,Hellas Verona,23,2000,5.0,12,2.42,11,1,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
37,Mattia Bani,it ITA,DF,Genoa,29,1993,25.6,7,0.27,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
38,Antonín Barák,cz CZE,"MF,FW",Fiorentina,28,1994,9.0,30,3.34,23,0,1,5,0,1,3,0.33,3,0,0,0,0,0,Matches
39,Nicolò Barella,it ITA,MF,Inter,26,1997,31.6,137,4.33,121,1,4,7,3,1,20,0.63,13,0,2,4,1,0,Matches
40,Enzo Barrenechea,ar ARG,MF,Frosinone,22,2001,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0,Matches
41,Davide Bartesaghi,it ITA,"DF,MF",Milan,17,2005,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
42,Federico Baschirotto,it ITA,DF,Lecce,26,1996,36.6,22,0.60,18,1,0,2,0,1,1,0.03,1,0,0,0,0,0,Matches
43,Toma Bašić,hr CRO,MF,Salernitana,26,1996,12.9,27,2.09,20,4,2,1,0,0,1,0.08,1,0,0,0,0,0,Matches
44,Alessandro Bastoni,it ITA,DF,Inter,24,1999,25.2,63,2.50,54,1,0,4,3,1,6,0.24,6,0,0,0,0,0,Matches
45,Simone Bastoni,it ITA,"MF,DF",Empoli,26,1996,8.3,22,2.66,14,7,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
46,Reda Belahyane,ma MAR,MF,Hellas Verona,19,2004,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
47,Raoul Bellanova,it ITA,DF,Torino,23,2000,33.8,96,2.83,74,4,7,4,6,1,9,0.27,9,0,0,0,0,0,Matches
48,Andrea Belotti,it ITA,FW,Fiorentina,29,1993,10.5,25,2.37,15,0,0,5,5,0,1,0.09,1,0,0,0,0,0,Matches
49,Andrea Belotti,it ITA,FW,Roma,29,1993,7.5,23,3.05,11,0,3,3,5,1,6,0.80,3,0,2,1,0,0,Matches
50,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,22,2001,18.8,56,2.98,39,0,2,8,6,1,10,0.53,5,0,1,3,1,0,Matches
51,Ismaël Bennacer,dz ALG,MF,Milan,25,1997,12.8,38,2.97,27,4,3,2,1,1,3,0.23,3,0,0,0,0,0,Matches
52,Domenico Berardi,it ITA,FW,Sassuolo,28,1994,15.9,64,4.02,49,2,2,7,3,1,5,0.31,3,0,0,1,1,0,Matches
53,Bartosz Bereszyński,pl POL,DF,Empoli,31,1992,19.6,19,0.97,16,1,0,0,2,0,2,0.10,1,0,0,0,1,0,Matches
54,Etrit Berisha,al ALB,GK,Empoli,34,1989,14.0,2,0.14,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
55,Medon Berisha,al ALB,"FW,MF",Lecce,19,2003,2.3,8,3.50,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
56,Victor Bernth Kristiansen,dk DEN,DF,Bologna,20,2002,25.6,43,1.68,37,1,2,2,1,0,7,0.27,5,0,0,1,1,0,Matches
57,Beto,gw GNB,FW,Udinese,25,1998,0.8,6,7.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
58,Davide Bettella,it ITA,MF,Monza,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
59,Sam Beukema,nl NED,DF,Bologna,24,1998,28.3,21,0.74,19,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
60,Jaka Bijol,si SVN,DF,Udinese,24,1999,23.2,7,0.30,5,0,0,2,0,0,1,0.04,0,0,0,1,0,0,Matches
61,El Bilal Touré,ml MLI,FW,Atalanta,21,2001,4.4,10,2.28,8,0,0,1,1,0,3,0.69,2,0,0,0,1,0,Matches
62,Cristiano Biraghi,it ITA,DF,Fiorentina,30,1992,26.2,77,2.94,37,35,3,0,1,1,11,0.42,3,6,2,0,0,0,Matches
63,Davide Biraschi,it ITA,DF,Genoa,29,1994,1.0,1,1.00,0,0,1,0,0,0,1,1.00,0,0,1,0,0,0,Matches
64,Samuele Birindelli,it ITA,DF,Monza,24,1999,22.4,43,1.92,35,0,1,4,3,0,4,0.18,4,0,0,0,0,0,Matches
65,Alexis Blin,fr FRA,MF,Lecce,26,1996,18.2,31,1.70,26,1,0,2,1,1,4,0.22,2,0,0,1,1,0,Matches
66,Jérôme Boateng,de GER,DF,Salernitana,34,1988,2.6,3,1.13,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
67,Emil Bohinen,no NOR,MF,Genoa,24,1999,0.6,3,4.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
68,Emil Bohinen,no NOR,MF,Salernitana,24,1999,5.9,12,2.02,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0,Matches
69,Daniel Boloca,ro ROU,MF,Sassuolo,24,1998,22.5,52,2.32,46,0,6,0,0,0,4,0.18,4,0,0,0,0,0,Matches
70,Giacomo Bonaventura,it ITA,MF,Fiorentina,33,1989,25.3,83,3.28,70,3,1,4,5,0,5,0.20,5,0,0,0,0,0,Matches
71,Federico Bonazzoli,it ITA,"FW,MF",Hellas Verona,26,1997,11.3,26,2.30,22,0,0,4,0,0,3,0.27,3,0,0,0,0,0,Matches
72,Warren Bondo,fr FRA,MF,Monza,19,2003,16.4,30,1.83,21,0,2,4,1,2,4,0.24,3,0,0,1,0,0,Matches
73,Giovanni Bonfanti,it ITA,DF,Atalanta,20,2003,1.0,1,1.01,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
74,Kevin Bonifazi,it ITA,DF,Bologna,27,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
75,Kevin Bonifazi,it ITA,DF,Frosinone,27,1996,3.4,3,0.87,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
76,Gennaro Borrelli,it ITA,FW,Frosinone,23,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
77,Erik Botheim,no NOR,"FW,MF",Salernitana,23,2000,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
78,Mehdi Bourabia,ma MAR,MF,Frosinone,31,1991,2.2,4,1.79,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
79,Edoardo Bove,it ITA,MF,Roma,21,2002,19.8,40,2.02,34,0,1,0,5,0,2,0.10,2,0,0,0,0,0,Matches
80,Domagoj Bradarić,hr CRO,DF,Salernitana,23,1999,30.5,61,2.00,46,9,1,1,2,2,3,0.10,3,0,0,0,0,0,Matches
81,Josip Brekalo,hr CRO,FW,Fiorentina,25,1998,7.2,19,2.62,15,2,1,0,1,0,3,0.41,2,0,0,0,1,0,Matches
82,Gleison Bremer,br BRA,DF,Juventus,26,1997,35.9,24,0.67,19,0,0,3,0,2,3,0.08,2,0,0,1,0,0,Matches
83,Brenner,br BRA,"MF,FW",Udinese,23,2000,2.1,5,2.38,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
84,Marco Brescianini,it ITA,MF,Frosinone,23,2000,25.8,50,1.94,41,0,4,2,3,0,4,0.16,4,0,0,0,0,0,Matches
85,Dylan Bronn,tn TUN,"DF,MF",Salernitana,28,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
86,Tajon Buchanan,ca CAN,DF,Inter,24,1999,1.8,6,3.35,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
87,Alessandro Buongiorno,it ITA,DF,Torino,24,1999,28.1,22,0.78,17,0,0,1,1,3,1,0.04,0,0,0,0,1,0,Matches
88,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
89,Jovane Cabral,cv CPV,"MF,FW",Salernitana,25,1998,7.5,25,3.31,20,1,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
90,Liberato Cacace,nz NZL,DF,Empoli,22,2000,21.2,42,1.97,26,12,2,2,0,0,2,0.09,2,0,0,0,0,0,Matches
91,Jens Cajuste,se SWE,MF,Napoli,23,1999,11.3,37,3.28,31,0,4,1,0,1,5,0.44,4,0,0,0,0,1,Matches
92,Davide Calabria,it ITA,DF,Milan,26,1996,24.3,34,1.40,32,0,0,0,1,1,6,0.25,6,0,0,0,0,0,Matches
93,Riccardo Calafiori,it ITA,DF,Bologna,21,2002,26.1,46,1.77,36,0,2,5,0,3,8,0.31,5,0,0,3,0,0,Matches
94,Mattia Caldara,it ITA,DF,Milan,29,1994,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
95,Luca Caldirola,it ITA,DF,Monza,32,1991,23.8,14,0.59,13,0,0,0,0,1,1,0.04,1,0,0,0,0,0,Matches
96,Hakan Çalhanoğlu,tr TUR,MF,Inter,29,1994,28.4,107,3.77,63,39,0,4,0,1,10,0.35,7,3,0,0,0,0,Matches
97,Francesco Camarda,it ITA,FW,Milan,15,2008,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
98,Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22,2000,28.4,93,3.28,57,6,4,6,18,2,4,0.14,2,0,0,0,2,0,Matches
99,Andrea Cambiaso,it ITA,"DF,FW",Juventus,23,2000,26.4,78,2.96,62,5,4,3,3,1,5,0.19,5,0,0,0,0,0,Matches
100,Matteo Cancellieri,it ITA,"FW,MF",Empoli,21,2002,19.9,54,2.72,27,1,10,6,9,1,6,0.30,2,0,2,0,2,0,Matches
101,Antonio Candreva,it ITA,"MF,FW",Salernitana,36,1987,30.6,119,3.89,72,30,6,10,1,0,13,0.43,8,2,1,2,0,0,Matches
102,Luigi Canotto,it ITA,FW,Frosinone,29,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
103,Gianluca Caprari,it ITA,"MF,FW",Monza,30,1993,3.2,16,5.03,11,3,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
104,Elia Caprile,it ITA,GK,Empoli,21,2001,23.0,8,0.35,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
105,Francesco Caputo,it ITA,FW,Empoli,35,1987,14.1,26,1.85,22,0,0,4,0,0,0,0.00,0,0,0,0,0,0,Matches
106,Andrea Carboni,it ITA,DF,Monza,22,2001,16.5,17,1.03,16,0,0,0,0,1,1,0.06,1,0,0,0,0,0,Matches
107,Valentin Carboni,ar ARG,"MF,FW",Monza,18,2005,13.0,42,3.23,36,2,1,1,0,2,4,0.31,3,0,0,1,0,0,Matches
108,Marco Carnesecchi,it ITA,GK,Atalanta,23,2000,26.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
109,Nicolò Casale,it ITA,DF,Lazio,25,1998,17.3,12,0.69,9,0,0,3,0,0,1,0.06,0,0,0,1,0,0,Matches
110,Giuseppe Caso,it ITA,"FW,MF",Frosinone,24,1998,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0,Matches
111,Valentín Castellanos,ar ARG,FW,Lazio,24,1998,18.7,48,2.57,37,0,2,4,5,0,11,0.59,8,0,1,2,0,0,Matches
112,Samu Castillejo,es ESP,"FW,MF",Sassuolo,28,1995,6.0,27,4.54,22,2,1,1,1,0,1,0.17,1,0,0,0,0,0,Matches
113,Santiago Castro,ar ARG,FW,Bologna,18,2004,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
114,Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26,1997,4.1,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0,Matches
115,Danilo Cataldi,it ITA,MF,Lazio,28,1994,15.1,23,1.52,15,6,2,0,0,0,1,0.07,1,0,0,0,0,0,Matches
116,Emil Ceide,no NOR,"FW,MF",Sassuolo,21,2001,2.0,7,3.60,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
117,Zeki Çelik,tr TUR,DF,Roma,26,1997,7.5,19,2.54,15,1,1,0,0,2,0,0.00,0,0,0,0,0,0,Matches
118,Fabien Centonze,fr FRA,DF,Hellas Verona,27,1996,7.5,16,2.13,10,5,1,0,0,0,2,0.27,1,1,0,0,0,0,Matches
119,Michele Cerofolini,it ITA,GK,Frosinone,24,1999,7.5,1,0.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
120,Alberto Cerri,it ITA,FW,Empoli,27,1996,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0,Matches
121,Leonardo Cerri,it ITA,DF,Juventus,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
122,Charlys,br BRA,MF,Hellas Verona,19,2004,0.3,4,14.40,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
123,Walid Cheddira,ma MAR,FW,Frosinone,25,1998,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0,Matches
124,Federico Chiesa,it ITA,FW,Juventus,25,1997,24.4,117,4.79,70,17,14,7,8,1,9,0.37,5,0,2,0,2,0,Matches
125,Oliver Christensen,dk DEN,GK,Fiorentina,24,1999,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
126,Samuel Chukwueze,ng NGA,FW,Milan,24,1999,11.3,48,4.25,32,0,9,5,2,0,7,0.62,5,0,1,1,0,0,Matches
127,Alphadjo Cissè,it ITA,FW,Hellas Verona,16,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
128,Giorgio Cittadini,it ITA,DF,Monza,21,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
129,Giorgio Cittadini,it ITA,DF,Genoa,21,2002,1.2,2,1.70,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
130,Patrick Ciurria,it ITA,"DF,MF",Monza,28,1995,17.8,53,2.98,43,4,2,2,1,1,3,0.17,2,0,0,1,0,0,Matches
131,Lorenzo Colombo,it ITA,FW,Monza,21,2002,15.1,28,1.85,19,0,4,3,2,0,6,0.40,4,0,2,0,0,0,Matches
132,Andrea Colpani,it ITA,"MF,FW",Monza,24,1999,29.5,120,4.06,79,20,8,5,7,1,10,0.34,8,0,2,0,0,0,Matches
133,Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
134,Andrea Consigli,it ITA,GK,Sassuolo,36,1987,35.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
135,Nikita Contini Baranovsky,it ITA,GK,Napoli,27,1996,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
