Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
1,Tammy Abraham,eng ENG,FW,Roma,25,1997,2.7,3,1,0,1,2,0,0,,0,1,0,1,0,3,4,0,Matches
2,Francesco Acerbi,it ITA,DF,Inter,35,1988,26.5,22,13,16,6,0,11,14,78.6,3,20,13,7,32,54,77,1,Matches
3,Yacine Adli,fr FRA,MF,Milan,23,2000,15.6,34,17,17,13,4,13,35,37.1,22,22,8,14,20,54,15,1,Matches
4,Michel Aebischer,ch SUI,MF,Bologna,26,1997,24.8,35,20,9,20,6,15,34,44.1,19,28,6,22,12,47,22,0,Matches
5,Lucien Agoume,fr FRA,MF,Inter,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
6,Marley Aké,fr FRA,FW,Udinese,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
7,Ebenezer Akinsanmiro,ng NGA,MF,Inter,18,2004,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
8,Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,30,1992,7.8,20,11,14,4,2,3,9,33.3,6,10,4,6,12,32,15,1,Matches
9,David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,0.6,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
10,Luis Alberto,es ESP,MF,Lazio,30,1992,25.7,35,20,16,12,7,15,53,28.3,38,34,4,30,7,42,13,0,Matches
11,Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,4.2,6,6,0,6,0,5,10,50.0,5,5,2,3,5,11,4,0,Matches
12,Pontus Almqvist,se SWE,"FW,MF",Lecce,24,1999,23.4,45,29,16,22,7,23,51,45.1,28,21,2,19,14,59,10,0,Matches
13,Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
14,Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,6.4,11,3,9,2,0,4,5,80.0,1,4,2,2,9,20,19,2,Matches
15,Felipe Anderson,br BRA,"FW,MF",Lazio,30,1993,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27,105,23,0,Matches
16,Angeliño,es ESP,DF,Roma,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,Matches
17,Houssem Aouar,dz ALG,"MF,FW",Roma,25,1998,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,20,2,1,Matches
