Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
11,Caio Alexandre,br BRA,MF,Bahia,25,1999,21,17,1303,14.5,0,1,1,0,0,0,4,0,0.3,0.3,1.4,1.7,18,106,19,0.00,0.07,0.07,0.00,0.07,0.02,0.10,0.12,0.02,0.12,Matches
12,Matheus Alexandre,br BRA,DF,Sport Recife,25,1999,26,20,1779,19.8,0,1,1,0,0,0,9,1,0.4,0.4,0.9,1.3,42,60,86,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.07,0.02,0.07,Matches
13,Alexsander,br BRA,MF,Atlético Mineiro,21,2003,14,8,828,9.2,1,0,1,1,0,0,3,0,0.7,0.7,0.3,1.0,18,57,19,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.11,0.07,0.11,Matches
14,Alisson,br BRA,MF,São Paulo,31,1993,31,21,1960,21.8,0,1,1,0,0,0,6,0,1.0,1.0,0.6,1.6,29,122,37,0.00,0.05,0.05,0.00,0.05,0.05,0.03,0.08,0.05,0.08,Matches
15,Allan,br BRA,"MF,FW",Palmeiras,20,2004,28,8,921,10.2,2,3,5,2,0,0,0,1,1.4,1.4,0.9,2.3,27,23,58,0.20,0.29,0.49,0.20,0.49,0.14,0.09,0.22,0.14,0.22,Matches
16,Allan,br BRA,MF,Botafogo (RJ),34,1991,21,11,965,10.7,0,0,0,0,0,0,8,0,0.1,0.1,0.3,0.3,6,67,23,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
17,Allan,br BRA,MF,Flamengo,27,1997,13,9,683,7.6,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,7,52,7,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
18,Allanzinho,br BRA,"MF,FW",Fortaleza,24,2000,9,2,287,3.2,0,2,2,0,0,0,1,0,0.4,0.4,1.4,1.8,14,3,27,0.00,0.63,0.63,0.00,0.63,0.12,0.45,0.57,0.12,0.57,Matches
19,Júnior Alonso,py PAR,DF,Atlético Mineiro,31,1993,31,31,2610,29.0,1,1,2,1,0,0,6,2,0.6,0.6,0.2,0.8,28,170,19,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches
20,Dyogo Alves,br BRA,GK,Flamengo,21,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
21,Matheus Alves,br BRA,"MF,FW",São Paulo,19,2005,8,4,371,4.1,0,1,1,0,0,0,3,0,0.3,0.3,0.7,1.0,10,12,17,0.00,0.24,0.24,0.00,0.24,0.08,0.17,0.25,0.08,0.25,Matches
22,Francis Amuzu,be BEL,"FW,MF",Grêmio,25,1999,22,13,1145,12.7,4,2,6,4,0,0,4,0,2.1,2.1,2.1,4.2,48,27,92,0.31,0.16,0.47,0.31,0.47,0.16,0.17,0.33,0.16,0.33,Matches
23,Felipe Anderson,br BRA,"MF,FW",Palmeiras,31,1993,31,24,1773,19.7,4,2,6,4,0,0,0,0,2.3,2.3,1.8,4.1,61,101,105,0.20,0.10,0.30,0.20,0.30,0.12,0.09,0.21,0.12,0.21,Matches
24,Kervin Andrade,ve VEN,"FW,MF",Fortaleza,19,2005,7,1,163,1.8,0,1,1,0,0,0,3,0,0.3,0.3,0.4,0.8,9,10,20,0.00,0.55,0.55,0.00,0.55,0.19,0.23,0.42,0.19,0.42,Matches
25,André,br BRA,MF,Corinthians,18,2006,9,1,315,3.5,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,2,6,15,0.57,0.00,0.57,0.57,0.57,0.20,0.02,0.22,0.20,0.22,Matches
26,José Andrés Martínez,ve VEN,MF,Corinthians,30,1994,24,17,1396,15.5,1,1,2,1,0,0,11,2,0.6,0.6,1.2,1.8,19,67,59,0.06,0.06,0.13,0.06,0.13,0.04,0.08,0.11,0.04,0.11,Matches
27,Wilker Ángel,ve VEN,DF,Juventude,31,1993,18,16,1423,15.8,1,0,1,1,0,0,5,0,0.5,0.5,0.0,0.5,2,28,1,0.06,0.00,0.06,0.06,0.06,0.03,0.00,0.03,0.03,0.03,Matches
28,Fabrizio Angileri,ar ARG,DF,Corinthians,30,1994,28,17,1638,18.2,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,34,84,58,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
29,Anthoni,br BRA,GK,Internacional,23,2002,18,16,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
30,Marcos Antônio,br BRA,MF,São Paulo,24,2000,28,23,1896,21.1,0,4,4,0,0,0,4,0,0.4,0.4,3.6,4.0,31,119,109,0.00,0.19,0.19,0.00,0.19,0.02,0.17,0.19,0.02,0.19,Matches
31,Léo Aragão,br BRA,GK,Cruzeiro,22,2002,4,3,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
32,Guilherme Arana,br BRA,DF,Atlético Mineiro,27,1997,25,20,1748,19.4,1,1,2,1,0,0,7,0,1.9,1.9,2.3,4.1,58,117,150,0.05,0.05,0.10,0.05,0.10,0.10,0.12,0.21,0.10,0.21,Matches
33,Willian Arão,br BRA,MF,Santos,32,1992,13,9,779,8.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,43,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
34,Luiz Araújo,br BRA,"FW,MF",Flamengo,28,1996,35,15,1765,19.6,7,3,10,7,0,0,2,0,3.5,3.5,4.2,7.7,33,92,145,0.36,0.15,0.51,0.36,0.51,0.18,0.21,0.39,0.18,0.39,Matches
35,Matheus Araújo,br BRA,"MF,FW",Ceará,22,2002,11,2,270,3.0,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.2,7,15,18,0.33,0.33,0.67,0.33,0.67,0.17,0.22,0.39,0.17,0.39,Matches
36,Michel Araujo,uy URU,"MF,FW",Bahia,28,1996,24,8,852,9.5,4,1,5,4,0,0,3,0,1.3,1.3,0.6,1.9,29,47,49,0.42,0.11,0.53,0.42,0.53,0.14,0.06,0.20,0.14,0.20,Matches
37,Alexander Aravena,cl CHI,"FW,MF",Grêmio,22,2002,22,3,581,6.5,3,0,3,3,0,0,1,0,3.7,3.7,0.9,4.6,19,12,36,0.46,0.00,0.46,0.46,0.46,0.57,0.15,0.71,0.57,0.71,Matches
38,Robert Arboleda,ec ECU,DF,São Paulo,33,1991,24,22,2057,22.9,3,0,3,3,0,0,4,0,1.6,1.6,0.1,1.7,4,19,1,0.13,0.00,0.13,0.13,0.13,0.07,0.00,0.07,0.07,0.07,Matches
39,Lucas Arcanjo,br BRA,GK,Vitória,26,1998,29,29,2545,28.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
40,Matias Arezo,uy URU,FW,Grêmio,22,2002,8,3,268,3.0,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,5,17,0.34,0.34,0.67,0.34,0.67,0.32,0.26,0.58,0.32,0.58,Matches
41,Jhon Arias,co COL,FW,Fluminense,27,1997,12,12,1079,12.0,1,4,5,0,1,1,1,0,2.2,1.4,2.9,4.3,48,55,106,0.08,0.33,0.42,0.00,0.33,0.18,0.24,0.42,0.12,0.36,Matches
42,Santiago Arias,co COL,DF,Bahia,33,1992,21,15,1419,15.8,0,0,0,0,0,0,3,0,0.5,0.5,0.6,1.1,28,76,54,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
43,Keny Arroyo,ec ECU,FW,Cruzeiro,18,2006,13,7,646,7.2,2,1,3,2,0,0,4,0,2.0,2.0,1.3,3.3,26,16,82,0.28,0.14,0.42,0.28,0.42,0.28,0.17,0.46,0.28,0.46,Matches
44,Arthur,br BRA,FW,Sport Recife,21,2003,6,1,200,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,1,1,11,0.00,0.00,0.00,0.00,0.00,0.14,0.13,0.27,0.14,0.27,Matches
45,Artur,br BRA,"FW,MF",Botafogo (RJ),26,1998,28,22,1917,21.3,5,4,9,5,0,0,3,0,5.1,5.1,3.5,8.7,74,79,189,0.23,0.19,0.42,0.23,0.42,0.24,0.17,0.41,0.24,0.41,Matches
46,Rodrigo Atencio,ar ARG,"MF,FW",Sport Recife,22,2002,19,2,544,6.0,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.6,18,41,44,0.00,0.00,0.00,0.00,0.00,0.17,0.09,0.26,0.17,0.26,Matches
47,Loide Augusto,ao ANG,"FW,MF",Vasco da Gama,24,2000,10,2,192,2.1,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,5,28,0.00,0.00,0.00,0.00,0.00,0.19,0.08,0.26,0.19,0.26,Matches
48,Leo Augusto Pereira,br BRA,"FW,MF",Vitória,24,2000,6,0,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,0,16,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
49,Leo Augusto Pereira,br BRA,"FW,MF",Sport Recife,24,2000,16,13,1108,12.3,3,1,4,3,0,0,0,0,2.7,2.7,1.1,3.7,46,11,87,0.24,0.08,0.32,0.24,0.32,0.22,0.09,0.30,0.22,0.30,Matches
50,Renato Augusto,br BRA,"MF,FW",Fluminense,36,1988,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
51,Gastón Ávila,ar ARG,DF,Fortaleza,23,2001,27,25,2321,25.8,0,0,0,0,0,0,4,0,0.9,0.9,0.2,1.1,12,64,17,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
52,Aylon,br BRA,"FW,MF",Ceará,32,1992,23,8,792,8.8,2,0,2,2,0,0,3,0,2.9,2.9,0.1,3.0,8,18,53,0.23,0.00,0.23,0.23,0.23,0.33,0.01,0.34,0.33,0.34,Matches
53,Matheus Babi,br BRA,FW,Juventude,27,1997,20,2,478,5.3,2,0,2,2,0,0,4,0,2.5,2.5,0.1,2.6,1,4,21,0.38,0.00,0.38,0.38,0.38,0.47,0.02,0.49,0.47,0.49,Matches
54,Bahia,br BRA,MF,Corinthians,19,2006,2,1,49,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,1,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Matches
55,Gabriel Bahia,br BRA,DF,Botafogo (RJ),26,1998,4,3,236,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,10,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
56,Matheus Bahia,br BRA,DF,Ceará,25,1999,28,28,2462,27.4,0,1,1,0,0,0,6,0,0.4,0.4,1.6,2.1,57,95,114,0.00,0.04,0.04,0.00,0.04,0.01,0.06,0.08,0.01,0.08,Matches
57,Fabián Balbuena,py PAR,DF,Grêmio,33,1991,3,3,225,2.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,3,7,1,0.40,0.00,0.40,0.40,0.40,0.06,0.01,0.07,0.06,0.07,Matches
58,Gabriel Baralhas,br BRA,MF,Vitória,26,1998,28,26,2276,25.3,2,1,3,2,0,0,10,0,2.2,2.2,0.5,2.7,19,87,32,0.08,0.04,0.12,0.08,0.12,0.09,0.02,0.11,0.09,0.11,Matches
59,Danilo Barbosa,br BRA,"DF,MF",Botafogo (RJ),28,1996,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
60,Diogo Barbosa,br BRA,DF,Fortaleza,32,1992,19,13,1239,13.8,1,0,1,1,0,0,2,0,0.7,0.7,0.9,1.6,17,39,47,0.07,0.00,0.07,0.07,0.07,0.05,0.07,0.12,0.05,0.12,Matches
61,Gabriel Barbosa,br BRA,"FW,MF",Cruzeiro,28,1996,30,9,1083,12.0,6,2,8,5,1,2,7,0,5.6,4.0,1.2,5.2,15,40,64,0.50,0.17,0.66,0.42,0.58,0.47,0.10,0.56,0.33,0.43,Matches
62,Lucas Barbosa,br BRA,"FW,MF",RB Bragantino,23,2001,34,31,2330,25.9,4,3,7,4,0,0,10,1,6.0,6.0,1.6,7.6,46,63,163,0.15,0.12,0.27,0.15,0.27,0.23,0.06,0.29,0.23,0.29,Matches
63,Alexander Barboza,ar ARG,DF,Botafogo (RJ),29,1995,24,24,2147,23.9,0,0,0,0,0,0,14,0,1.1,1.1,0.1,1.2,18,101,11,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
64,Adam Bareiro,py PAR,FW,Fortaleza,28,1996,21,10,886,9.8,7,2,9,6,1,2,7,1,6.5,4.8,0.5,5.2,6,18,36,0.71,0.20,0.91,0.61,0.81,0.66,0.05,0.71,0.49,0.53,Matches
65,Chrystian Barletta,br BRA,"FW,MF",Sport Recife,23,2001,34,17,1499,16.7,2,0,2,2,0,0,2,0,3.8,3.8,1.8,5.6,74,47,152,0.12,0.00,0.12,0.12,0.12,0.23,0.11,0.34,0.23,0.34,Matches
66,Álvaro Barreal,ar ARG,"FW,MF",Santos,24,2000,34,28,2239,24.9,9,1,10,8,1,1,2,0,7.0,6.2,3.6,9.8,38,75,182,0.36,0.04,0.40,0.32,0.36,0.28,0.15,0.43,0.25,0.39,Matches
67,Jordan Barrera,co COL,"FW,MF",Botafogo (RJ),18,2006,6,2,307,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.3,1.2,9,6,24,0.29,0.00,0.29,0.29,0.29,0.26,0.10,0.36,0.26,0.36,Matches
68,Cauan Barros,br BRA,MF,Vasco da Gama,20,2004,17,16,1340,14.9,1,0,1,1,0,0,5,0,1.3,1.3,0.5,1.8,7,62,6,0.07,0.00,0.07,0.07,0.07,0.09,0.03,0.12,0.09,0.12,Matches
69,Enmerson Batalla,co COL,"FW,MF",Juventude,23,2001,22,17,1318,14.6,4,2,6,4,0,0,3,0,1.4,1.4,0.7,2.1,22,34,76,0.27,0.14,0.41,0.27,0.41,0.09,0.05,0.14,0.09,0.14,Matches
70,Paulo Baya,br BRA,FW,Ceará,25,1999,15,4,436,4.8,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,14,7,35,0.00,0.00,0.00,0.00,0.00,0.15,0.10,0.25,0.15,0.25,Matches
71,Paulo Baya,br BRA,"MF,FW",Fluminense,25,1999,4,0,38,0.4,1,1,2,1,0,0,0,0,0.0,0.0,0.0,0.1,2,1,4,2.37,2.37,4.74,2.37,4.74,0.12,0.03,0.15,0.12,0.15,Matches
72,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,27,1997,25,15,1446,16.1,2,2,4,2,0,0,0,0,1.1,1.1,2.0,3.1,20,36,114,0.12,0.12,0.25,0.12,0.25,0.07,0.13,0.20,0.07,0.20,Matches
73,Erick Belé,br BRA,MF,Palmeiras,18,2007,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,Matches
74,Luis Benedetti,br BRA,DF,Palmeiras,18,2006,5,4,377,4.2,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,1,13,0,0.24,0.00,0.24,0.24,0.24,0.21,0.01,0.22,0.21,0.22,Matches
75,Alan Benítez,py PAR,"DF,FW",Internacional,31,1994,11,5,550,6.1,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,14,22,36,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
76,Alexandro Bernabei,ar ARG,DF,Internacional,24,2000,30,29,2579,28.7,0,4,4,0,0,0,10,1,1.4,1.4,4.8,6.2,64,134,177,0.00,0.14,0.14,0.00,0.14,0.05,0.17,0.22,0.05,0.22,Matches
77,Facundo Bernal,uy URU,MF,Fluminense,21,2003,22,11,1037,11.5,0,0,0,0,0,0,8,0,0.5,0.5,0.3,0.8,4,40,10,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
78,Bernard,br BRA,"MF,FW",Atlético Mineiro,32,1992,30,12,1210,13.4,1,1,2,1,0,0,4,0,2.3,2.3,1.9,4.2,42,76,105,0.07,0.07,0.15,0.07,0.15,0.17,0.14,0.31,0.17,0.31,Matches
79,Bernardo,br BRA,DF,Juventude,19,2005,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
80,Matheus Bianqui,br BRA,"MF,FW",Mirassol,27,1998,13,0,147,1.6,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,2,2,12,0.00,0.00,0.00,0.00,0.00,0.71,0.29,1.00,0.71,1.00,Matches
81,Matheus Bidu,br BRA,DF,Corinthians,25,1999,26,23,1965,21.8,0,2,2,0,0,0,7,0,1.1,1.1,5.0,6.2,43,73,145,0.00,0.09,0.09,0.00,0.09,0.05,0.23,0.28,0.05,0.28,Matches
82,Biel,br BRA,"FW,MF",Atlético Mineiro,23,2001,17,6,595,6.6,1,2,3,1,0,0,1,0,1.8,1.8,2.5,4.3,25,15,70,0.15,0.30,0.45,0.15,0.45,0.27,0.37,0.64,0.27,0.64,Matches
83,Rafael Bilu,br BRA,"FW,MF",Juventude,25,1999,15,10,688,7.6,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,19,26,49,0.13,0.00,0.13,0.13,0.13,0.08,0.09,0.17,0.08,0.17,Matches
84,Damián Bobadilla,py PAR,MF,São Paulo,23,2001,31,22,2100,23.3,4,2,6,4,0,0,6,0,3.1,3.1,1.4,4.5,18,125,56,0.17,0.09,0.26,0.17,0.26,0.13,0.06,0.19,0.13,0.19,Matches
85,Yannick Bolasie,cd COD,"FW,MF",Cruzeiro,35,1989,18,0,177,2.0,0,1,1,0,0,0,1,0,0.5,0.5,0.3,0.8,3,4,13,0.00,0.51,0.51,0.00,0.51,0.24,0.16,0.40,0.24,0.40,Matches
86,Gabriel Bontempo,br BRA,"MF,FW",Santos,20,2005,25,9,997,11.1,2,1,3,2,0,0,1,0,1.7,1.7,1.7,3.5,25,58,30,0.18,0.09,0.27,0.18,0.27,0.16,0.16,0.31,0.16,0.31,Matches
87,Thiago Borbas,uy URU,"FW,MF",RB Bragantino,22,2002,19,5,580,6.4,1,1,2,1,0,0,4,0,1.9,1.9,0.8,2.7,2,8,31,0.16,0.16,0.31,0.16,0.31,0.29,0.13,0.42,0.29,0.42,Matches
88,Daniel Borges,br BRA,DF,Mirassol,31,1993,16,9,904,10.0,2,2,4,2,0,0,3,0,0.4,0.4,1.8,2.2,13,22,33,0.20,0.20,0.40,0.20,0.40,0.04,0.18,0.22,0.04,0.22,Matches
89,Marllon Borges,br BRA,DF,Ceará,32,1992,25,23,2083,23.1,2,0,2,2,0,0,3,0,0.6,0.6,0.0,0.6,3,36,1,0.09,0.00,0.09,0.09,0.09,0.02,0.00,0.03,0.02,0.03,Matches
90,Pedro Borges,br BRA,MF,Fortaleza,27,1997,1,0,37,0.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
91,Pedro Borges,br BRA,MF,Sport Recife,27,1997,13,4,508,5.6,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,7,25,11,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
92,Rafael Borré,co COL,FW,Internacional,29,1995,30,20,1809,20.1,5,2,7,4,1,1,3,1,8.1,7.1,1.2,8.4,22,24,106,0.25,0.10,0.35,0.20,0.30,0.40,0.06,0.46,0.35,0.42,Matches
93,Lucas Braga,br BRA,"FW,DF",Vitória,28,1996,21,11,968,10.8,1,0,1,1,0,0,1,0,1.9,1.9,0.7,2.6,23,29,50,0.09,0.00,0.09,0.09,0.09,0.18,0.06,0.24,0.18,0.24,Matches
94,Bilal Brahimi,dz ALG,FW,Santos,24,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.12,0.16,0.28,0.12,0.28,Matches
95,Martin Braithwaite,dk DEN,FW,Grêmio,33,1991,18,18,1456,16.2,6,1,7,2,4,4,3,0,6.1,3.0,0.8,3.8,12,27,57,0.37,0.06,0.43,0.12,0.19,0.38,0.05,0.43,0.19,0.24,Matches
96,Gabriel Brazão,br BRA,GK,Santos,24,2000,38,38,3397,37.7,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
97,Brenno,br BRA,GK,Fortaleza,25,1999,15,15,1350,15.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
98,Breno,br BRA,"FW,MF",Fortaleza,29,1996,32,29,2280,25.3,6,3,9,6,0,0,5,0,5.4,5.4,3.1,8.5,112,82,183,0.24,0.12,0.36,0.24,0.36,0.21,0.12,0.34,0.21,0.34,Matches
99,Breno,br BRA,MF,Corinthians,19,2005,33,31,2522,28.0,1,1,2,1,0,0,10,1,0.9,0.9,2.1,3.0,34,135,71,0.04,0.04,0.07,0.04,0.07,0.03,0.07,0.11,0.03,0.11,Matches
100,Emanuel Brítez,ar ARG,DF,Fortaleza,32,1992,18,18,1597,17.7,0,1,1,0,0,0,10,0,0.5,0.5,0.3,0.9,5,46,17,0.00,0.06,0.06,0.00,0.06,0.03,0.02,0.05,0.03,0.05,Matches
101,Bruninho,br BRA,MF,Fortaleza,19,2005,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.12,0.03,0.12,Matches
102,Fabrício Bruno,br BRA,DF,Cruzeiro,28,1996,33,33,2950,32.8,3,0,3,3,0,0,9,1,1.3,1.3,0.6,1.9,11,124,2,0.09,0.00,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06,Matches
103,Gustavo Caballero,py PAR,"FW,DF",Santos,23,2001,12,1,332,3.7,1,1,2,1,0,0,1,0,1.0,1.0,0.7,1.6,9,4,31,0.27,0.27,0.54,0.27,0.54,0.26,0.18,0.44,0.26,0.44,Matches
104,Arthur Cabral,br BRA,FW,Botafogo (RJ),26,1998,21,16,1439,16.0,4,2,6,4,0,0,1,0,5.1,5.1,1.0,6.1,14,25,50,0.25,0.13,0.38,0.25,0.38,0.32,0.06,0.38,0.32,0.38,Matches
105,Cacá,br BRA,DF,Corinthians,25,1999,18,16,1408,15.6,2,0,2,2,0,0,4,0,1.1,1.1,0.2,1.3,8,38,4,0.13,0.00,0.13,0.13,0.13,0.07,0.01,0.08,0.07,0.08,Matches
